date,hourlyPrecipRate
20150207_0200,0
20150207_0300,0
20150207_0400,0
20150207_0500,0
20150207_0600,0
20150207_0700,0
20150207_0800,0.03380386
20150207_0900,2.316787469
20150207_1000,49.36051109
20150207_1100,32.76897446
20150207_1200,21.52830528
20150207_1300,19.86348862
20150207_1400,8.595598912
20150207_1500,0
20150207_1600,9.723687333
20150207_1700,11.7596925
20150207_1800,18.10693049
20150207_1900,11.24380064
20150207_2000,3.968209553
20150207_2100,0.022644488
20150207_2200,1.068533514
20150207_2300,5.478917357
20150208_0000,0
20150208_0100,0
20150208_0200,0
20150208_0300,0
20150208_0400,11.30213698
20150208_0500,27.03001367
20150208_0600,0.369843296
20150208_0700,0
20150208_0800,0
20150208_0900,0
20150208_1000,0
20150208_1100,0
20150208_1200,0
20150208_1300,0
20150208_1400,0
20150208_1500,0.072749795
20150208_1600,0
20150208_1700,0
20150208_1800,0
20150208_1900,0
20150208_2000,0
20150208_2100,0
20150208_2200,0.529946338
20150208_2300,8.708295672
20150209_0000,0.062304831
20150209_0100,0
20150209_0200,22.94090125
20150209_0300,0
20150209_0400,0.139751631
20150209_0500,11.64134578
20150209_0600,25.10181627
20150209_0700,0.330822198
20150209_0800,8.419868385
20150209_0900,0
20150209_1000,5.752728137
20150209_1100,0
20150209_1200,0
20150209_1300,0
20150209_1400,0
20150209_1500,3.008204366
20150209_1600,9.003338815
20150209_1700,5.086009666
20150209_1800,0
20150209_1900,0.013830679
20150209_2000,0
20150209_2100,10.77774173
20150209_2200,0.025831332
20150209_2300,5.157084412
20150210_0000,0
20150210_0100,0
20150210_0200,0
20150210_0300,0.681009274
20150210_0400,6.709407491
20150210_0500,8.172113071
20150210_0600,0.92687428
20150210_0700,0.004618511
20150210_0800,0.00173406
20150210_0900,0
20150210_1000,0
20150210_1100,0
20150210_1200,0.017112212
20150210_1300,3.375476959
20150210_1400,0
20150210_1500,0
20150210_1600,0
20150210_1700,0
20150210_1800,0
20150210_1900,0
20150210_2000,0
20150210_2100,1.920046772
20150210_2200,0.834995615
20150210_2300,0
20150211_0000,0
20150211_0100,0
20150211_0200,0
20150211_0300,0
20150211_0400,0
20150211_0500,0
20150211_0600,0
20150211_0700,0
20150211_0800,0
20150211_0900,0
20150211_1000,0
20150211_1100,0
20150211_1200,0
20150211_1300,0
20150211_1400,0.068780831
20150211_1500,0
20150211_1600,0
20150211_1700,0
20150211_1800,0
20150211_1900,0
20150211_2000,0
20150211_2100,0
20150211_2200,0
20150211_2300,0
20150212_0000,0
20150212_0100,0
20150212_0200,0
20150212_0300,0
20150212_0400,0
20150212_0500,0
20150212_0600,3.285037932
20150212_0700,0
20150212_0800,0
20150212_0900,0.03011167
20150212_1000,0
20150212_1100,0
20150212_1200,0
20150212_1300,0
20150212_1400,0
20150212_1500,0
20150212_1600,0
20150212_1700,0
20150212_1800,0
20150212_1900,0
20150212_2000,0
20150212_2100,0.124276454
20150212_2200,0
20150212_2300,0
20150213_0000,0
20150213_0100,0
20150213_0200,0.231798868
20150213_0300,0
20150213_0400,0
20150213_0500,0
20150213_0600,0
20150213_0700,0
20150213_0800,0
20150213_0900,0
20150213_1000,0
20150213_1100,0
20150213_1200,0
20150213_1300,0
20150213_1400,0
20150213_1500,0
20150213_1600,0
20150213_1700,0
20150213_1800,0
20150213_1900,0
20150213_2000,0
20150213_2100,0
20150213_2200,0
20150213_2300,0
20150214_0000,0
20150214_0100,0
20150214_0200,0
20150214_0300,1.316180254
20150214_0400,4.685151209
20150214_0500,0
20150214_0600,0
20150214_0700,0
20150214_0800,0
20150214_0900,0.997973502
20150214_1000,0
20150214_1100,0
20150214_1200,0
20150214_1300,0
20150214_1400,0
20150214_1500,0
20150214_1600,0
20150214_1700,0
20150214_1800,0
20150214_1900,0
20150214_2000,0.296535276
20150214_2100,0
20150214_2200,0
20150214_2300,0
20150215_0000,0
20150215_0100,0
20150215_0200,0
20150215_0300,3.206723755
20150215_0400,0
20150215_0500,0
20150215_0600,0
20150215_0700,0
20150215_0800,0
20150215_0900,0
20150215_1000,0
20150215_1100,0
20150215_1200,0
20150215_1300,0
20150215_1400,0
20150215_1500,0
20150215_1600,0
20150215_1700,0
20150215_1800,0
20150215_1900,0
20150215_2000,0
20150215_2100,1.412095216
20150215_2200,0
20150215_2300,0
20150216_0000,0.79915777
20150216_0100,0
20150216_0200,0
20150216_0300,2.156411463
20150216_0400,0
20150216_0500,0
20150216_0600,0
20150216_0700,0
20150216_0800,0
20150216_0900,0
20150216_1000,0
20150216_1100,0
20150216_1200,0
20150216_1300,0
20150216_1400,0
20150216_1500,0.073931177
20150216_1600,0
20150216_1700,0
20150216_1800,0
20150216_1900,0
20150216_2000,0.283102981
20150216_2100,0
20150216_2200,0
20150216_2300,0
20150217_0000,0
20150217_0100,0
20150217_0200,0.224822895
20150217_0300,0.784620675
20150217_0400,0
20150217_0500,0
20150217_0600,0
20150217_0700,0
20150217_0800,0
20150217_0900,0
20150217_1000,0
20150217_1100,0
20150217_1200,2.969836698
20150217_1300,9.027039805
20150217_1400,0
20150217_1500,0
20150217_1600,0
20150217_1700,0
20150217_1800,0
20150217_1900,0
20150217_2000,0
20150217_2100,0
20150217_2200,0
20150217_2300,0
20150218_0000,0
20150218_0100,0
20150218_0200,2.397140886
20150218_0300,0
20150218_0400,0
20150218_0500,0
20150218_0600,0
20150218_0700,0
20150218_0800,0
20150218_0900,0
20150218_1000,0
20150218_1100,0
20150218_1200,0
20150218_1300,15.41037901
20150218_1400,0.121029358
20150218_1500,0
20150218_1600,0
20150218_1700,0
20150218_1800,0
20150218_1900,0
20150218_2000,0.359326971
20150218_2100,0
20150218_2200,0
20150218_2300,2.498412852
20150219_0000,0
20150219_0100,2.458938394
20150219_0200,0.702436088
20150219_0300,0
20150219_0400,0
20150219_0500,0
20150219_0600,0
20150219_0700,0
20150219_0800,0
20150219_0900,0
20150219_1000,0
20150219_1100,0
20150219_1200,0
20150219_1300,0
20150219_1400,0.009798152
20150219_1500,0
20150219_1600,0
20150219_1700,0
20150219_1800,0
20150219_1900,0
20150219_2000,0
20150219_2100,0.046105546
20150219_2200,0
20150219_2300,0.001913371
20150220_0000,0.143318347
20150220_0100,0
20150220_0200,0
20150220_0300,0
20150220_0400,0
20150220_0500,0.751553486
20150220_0600,0
20150220_0700,0
20150220_0800,0
20150220_0900,0
20150220_1000,0
20150220_1100,0
20150220_1200,0
20150220_1300,0
20150220_1400,0
20150220_1500,0
20150220_1600,0
20150220_1700,0
20150220_1800,0
20150220_1900,0
20150220_2000,0
20150220_2100,0.097933714
20150220_2200,0
20150220_2300,0
20150221_0000,1.382125994
20150221_0100,1.072297795
20150221_0200,0.130678018
20150221_0300,0
20150221_0400,0.067970821
20150221_0500,0
20150221_0600,0
20150221_0700,0
20150221_0800,0
20150221_0900,0
20150221_1000,0
20150221_1100,0
20150221_1200,0
20150221_1300,0
20150221_1400,0
20150221_1500,0
20150221_1600,0
20150221_1700,0
20150221_1800,0
20150221_1900,0
20150221_2000,0
20150221_2100,0
20150221_2200,0
20150221_2300,0
20150222_0000,0
20150222_0100,0.68890865
20150222_0200,0
20150222_0300,2.113778221
20150222_0400,0
20150222_0500,0
20150222_0600,0
20150222_0700,0
20150222_0800,0
20150222_0900,0
20150222_1000,0
20150222_1100,0
20150222_1200,0
20150222_1300,0
20150222_1400,0
20150222_1500,0
20150222_1600,0
20150222_1700,0
20150222_1800,0
20150222_1900,0
20150222_2000,0
20150222_2100,0
20150222_2200,0
20150222_2300,0
20150223_0000,0
20150223_0100,0
20150223_0200,0
20150223_0300,0
20150223_0400,0
20150223_0500,0
20150223_0600,0
20150223_0700,0
20150223_0800,0
20150223_0900,0
20150223_1000,0
20150223_1100,0
20150223_1200,0
20150223_1300,0
20150223_1400,0
20150223_1500,0
20150223_1600,0
20150223_1700,0
20150223_1800,0
20150223_1900,0
20150223_2000,0
20150223_2100,0
20150223_2200,0
20150223_2300,0
20150224_0000,0
20150224_0100,0
20150224_0200,0
20150224_0300,2.578317279
20150224_0400,0
20150224_0500,0
20150224_0600,0
20150224_0700,0
20150224_0800,0
20150224_0900,0
20150224_1000,0
20150224_1100,0
20150224_1200,0
20150224_1300,0
20150224_1400,0
20150224_1500,0
20150224_1600,0
20150224_1700,0
20150224_1800,0
20150224_1900,0
20150224_2000,0
20150224_2100,0
20150224_2200,0
20150224_2300,0
20150225_0000,0
20150225_0100,0
20150225_0200,0
20150225_0300,1.948547234
20150225_0400,0
20150225_0500,0
20150225_0600,0
20150225_0700,0
20150225_0800,0
20150225_0900,0
20150225_1000,0
20150225_1100,0
20150225_1200,0.236306198
20150225_1300,0
20150225_1400,0
20150225_1500,0
20150225_1600,0
20150225_1700,0
20150225_1800,0
20150225_1900,0
20150225_2000,0
20150225_2100,0
20150225_2200,0
20150225_2300,6.302556803
20150226_0000,0.258707203
20150226_0100,0.015988899
20150226_0200,0
20150226_0300,0
20150226_0400,0
20150226_0500,0
20150226_0600,0
20150226_0700,0
20150226_0800,0
20150226_0900,0
20150226_1000,0
20150226_1100,0
20150226_1200,0
20150226_1300,0
20150226_1400,0
20150226_1500,0
20150226_1600,0
20150226_1700,0.010130214
20150226_1800,0
20150226_1900,0
20150226_2000,0
20150226_2100,0.02401951
20150226_2200,0
20150226_2300,1.848621421
20150227_0000,0
20150227_0100,0.331100103
20150227_0200,0
20150227_0300,0
20150227_0400,3.020229046
20150227_0500,16.24240758
20150227_0600,0.613109297
20150227_0700,1.058198595
20150227_0800,1.915346682
20150227_0900,5.654272059
20150227_1000,6.48538951
20150227_1100,0
20150227_1200,0.194428266
20150227_1300,1.929756297
20150227_1400,0.158911163
20150227_1500,0.240273144
20150227_1600,0
20150227_1700,0
20150227_1800,0
20150227_1900,0
20150227_2000,0
20150227_2100,0
20150227_2200,0
20150227_2300,0
20150228_0000,0
20150228_0100,0
20150228_0200,0
20150228_0300,0.46073336
20150228_0400,4.02400305
20150228_0500,0
20150228_0600,0
20150228_0700,0
20150228_0800,0
20150228_0900,0
20150228_1000,0
20150228_1100,0
20150228_1200,0
20150228_1300,0
20150228_1400,0
20150228_1500,0
20150228_1600,0
20150228_1700,0
20150228_1800,0
20150228_1900,0
20150228_2000,0
20150228_2100,0
20150228_2200,0
20150228_2300,0.093031541
20150301_0000,0
20150301_0100,0
20150301_0200,0
20150301_0300,0
20150301_0400,0
20150301_0500,0
20150301_0600,0
20150301_0700,0
20150301_0800,0
20150301_0900,0
20150301_1000,0
20150301_1100,0
20150301_1200,0
20150301_1300,0
20150301_1400,0
20150301_1500,0
20150301_1600,0
20150301_1700,0
20150301_1800,0
20150301_1900,0
20150301_2000,0
20150301_2100,0.128832634
20150301_2200,0
20150301_2300,0
20150302_0000,0
20150302_0100,0
20150302_0200,0
20150302_0300,0
20150302_0400,0
20150302_0500,0
20150302_0600,0
20150302_0700,0
20150302_0800,0
20150302_0900,0
20150302_1000,0
20150302_1100,0
20150302_1200,0
20150302_1300,0
20150302_1400,0
20150302_1500,0
20150302_1600,0
20150302_1700,0
20150302_1800,0
20150302_1900,0
20150302_2000,0
20150302_2100,2.772511884
20150302_2200,0
20150302_2300,0
20150303_0000,0
20150303_0100,0
20150303_0200,0
20150303_0300,0
20150303_0400,0
20150303_0500,0
20150303_0600,0
20150303_0700,0
20150303_0800,0
20150303_0900,0
20150303_1000,0
20150303_1100,0
20150303_1200,0
20150303_1300,0
20150303_1400,0
20150303_1500,0
20150303_1600,0
20150303_1700,0
20150303_1800,0
20150303_1900,0
20150303_2000,0
20150303_2100,0
20150303_2200,0
20150303_2300,0
20150304_0000,0
20150304_0100,0
20150304_0200,0
20150304_0300,0
20150304_0400,0
20150304_0500,0
20150304_0600,0
20150304_0700,0
20150304_0800,0
20150304_0900,0
20150304_1000,0
20150304_1100,0
20150304_1200,0
20150304_1300,0
20150304_1400,0
20150304_1500,0
20150304_1600,0
20150304_1700,0
20150304_1800,0
20150304_1900,0
20150304_2000,0
20150304_2100,0
20150304_2200,0
20150304_2300,0
20150305_0000,0
20150305_0100,0
20150305_0200,0.447460968
20150305_0300,2.347357949
20150305_0400,0
20150305_0500,0
20150305_0600,0
20150305_0700,0
20150305_0800,0
20150305_0900,0
20150305_1000,0
20150305_1100,0
20150305_1200,0
20150305_1300,0
20150305_1400,0
20150305_1500,0
20150305_1600,0
20150305_1700,0
20150305_1800,0
20150305_1900,0
20150305_2000,0
20150305_2100,0
20150305_2200,0
20150305_2300,0.039776773
20150306_0000,0
20150306_0100,0
20150306_0200,0.2336306
20150306_0300,3.557592948
20150306_0400,0
20150306_0500,0
20150306_0600,0
20150306_0700,0
20150306_0800,0
20150306_0900,0
20150306_1000,0
20150306_1100,0
20150306_1200,0
20150306_1300,0
20150306_1400,0.774507789
20150306_1500,0.020426712
20150306_1600,0
20150306_1700,0
20150306_1800,0
20150306_1900,0
20150306_2000,0.039913775
20150306_2100,0
20150306_2200,0.436376492
20150306_2300,1.837400547
20150307_0000,0
20150307_0100,1.125636232
20150307_0200,5.932066806
20150307_0300,0
20150307_0400,0
20150307_0500,0
20150307_0600,0
20150307_0700,0
20150307_0800,0
20150307_0900,0
20150307_1000,0
20150307_1100,0
20150307_1200,0
20150307_1300,0
20150307_1400,0
20150307_1500,0
20150307_1600,0
20150307_1700,0
20150307_1800,0
20150307_1900,0
20150307_2000,0
20150307_2100,0.133620175
20150307_2200,0
20150307_2300,0
20150308_0000,0
20150308_0100,0.59246699
20150308_0200,3.868336433
20150308_0300,0
20150308_0400,0
20150308_0500,0
20150308_0600,0
20150308_0700,0
20150308_0800,0
20150308_0900,0
20150308_1000,0
20150308_1100,0
20150308_1200,0
20150308_1300,0
20150308_1400,0
20150308_1500,0.595670733
20150308_1600,0
20150308_1700,0
20150308_1800,0
20150308_1900,0
20150308_2000,0
20150308_2100,0
20150308_2200,0.352252231
20150308_2300,0.633444334
20150309_0000,0
20150309_0100,0.580808595
20150309_0200,0.769153473
20150309_0300,0
20150309_0400,0
20150309_0500,11.08661105
20150309_0600,0
20150309_0700,0
20150309_0800,0
20150309_0900,0
20150309_1000,0
20150309_1100,0
20150309_1200,0
20150309_1300,0
20150309_1400,0
20150309_1500,0.364814957
20150309_1600,0.909789447
20150309_1700,0
20150309_1800,0
20150309_1900,0
20150309_2000,0
20150309_2100,0
20150309_2200,0
20150309_2300,0
20150310_0000,0
20150310_0100,0.345939563
20150310_0200,0
20150310_0300,0
20150310_0400,0
20150310_0500,0
20150310_0600,0
20150310_0700,0
20150310_0800,0
20150310_0900,0
20150310_1000,0
20150310_1100,0
20150310_1200,0
20150310_1300,0.055361737
20150310_1400,0
20150310_1500,0
20150310_1600,0.31119029
20150310_1700,0
20150310_1800,0
20150310_1900,0
20150310_2000,0
20150310_2100,0
20150310_2200,0.023005703
20150310_2300,0.314870006
20150311_0000,0
20150311_0100,0
20150311_0200,0
20150311_0300,0
20150311_0400,8.788335129
20150311_0500,6.710670733
20150311_0600,1.542613715
20150311_0700,0
20150311_0800,0.325358436
20150311_0900,0.002164752
20150311_1000,0
20150311_1100,0.594164357
20150311_1200,3.394716362
20150311_1300,0
20150311_1400,3.852297773
20150311_1500,0
20150311_1600,0
20150311_1700,1.473458809
20150311_1800,0.869444776
20150311_1900,0
20150311_2000,0
20150311_2100,0
20150311_2200,0.212111302
20150311_2300,0.006863004
20150312_0000,0
20150312_0100,0
20150312_0200,0
20150312_0300,0
20150312_0400,0
20150312_0500,5.072832732
20150312_0600,0
20150312_0700,0
20150312_0800,0
20150312_0900,0
20150312_1000,1.229772355
20150312_1100,3.021423155
20150312_1200,1.154763027
20150312_1300,0
20150312_1400,0.622849018
20150312_1500,0.270687437
20150312_1600,0
20150312_1700,0
20150312_1800,0
20150312_1900,0
20150312_2000,0
20150312_2100,0
20150312_2200,0
20150312_2300,0
20150313_0000,0
20150313_0100,0
20150313_0200,0
20150313_0300,3.299430965
20150313_0400,0
20150313_0500,0
20150313_0600,0
20150313_0700,0
20150313_0800,0
20150313_0900,0
20150313_1000,0
20150313_1100,0
20150313_1200,0
20150313_1300,0
20150313_1400,0.12888224
20150313_1500,0.589945333
20150313_1600,0
20150313_1700,0
20150313_1800,0
20150313_1900,0
20150313_2000,0
20150313_2100,0
20150313_2200,0
20150313_2300,0
20150314_0000,0
20150314_0100,0
20150314_0200,0
20150314_0300,0
20150314_0400,4.914596505
20150314_0500,20.76505259
20150314_0600,15.07122459
20150314_0700,0.225046254
20150314_0800,5.911814941
20150314_0900,0.152953305
20150314_1000,0.744901624
20150314_1100,5.25072487
20150314_1200,2.278930448
20150314_1300,18.77482743
20150314_1400,4.636522363
20150314_1500,7.548838825
20150314_1600,8.832543256
20150314_1700,9.278277178
20150314_1800,12.72726998
20150314_1900,12.87532168
20150314_2000,0.680519463
20150314_2100,0.308164068
20150314_2200,0.267272118
20150314_2300,4.02259292
20150315_0000,5.256540514
20150315_0100,12.23400272
20150315_0200,10.76185297
20150315_0300,16.22913092
20150315_0400,16.59860849
20150315_0500,19.48199557
20150315_0600,19.46493484
20150315_0700,23.54900717
20150315_0800,22.69770051
20150315_0900,42.19047856
20150315_1000,46.71156819
20150315_1100,42.54094141
20150315_1200,40.96926062
20150315_1300,38.98022487
20150315_1400,23.26060713
20150315_1500,7.294675152
20150315_1600,4.667325918
20150315_1700,64.91480817
20150315_1800,24.09789635
20150315_1900,8.44651329
20150315_2000,1.356075494
20150315_2100,4.581594632
20150315_2200,6.473077151
20150315_2300,0.343330905
20150316_0000,0.047916797
20150316_0100,2.699909271
20150316_0200,0
20150316_0300,0
20150316_0400,5.546885188
20150316_0500,2.472733715
20150316_0600,0.009685382
20150316_0700,0
20150316_0800,0
20150316_0900,0
20150316_1000,0
20150316_1100,0
20150316_1200,0
20150316_1300,0
20150316_1400,0
20150316_1500,0
20150316_1600,0
20150316_1700,0
20150316_1800,0
20150316_1900,0
20150316_2000,0
20150316_2100,0
20150316_2200,0
20150316_2300,0.013788995
20150317_0000,0
20150317_0100,0
20150317_0200,0
20150317_0300,0
20150317_0400,0
20150317_0500,0
20150317_0600,0
20150317_0700,0
20150317_0800,0
20150317_0900,0
20150317_1000,0
20150317_1100,0
20150317_1200,0.010536415
20150317_1300,0.083840037
20150317_1400,0.191219654
20150317_1500,4.889096588
20150317_1600,0
20150317_1700,0
20150317_1800,0
20150317_1900,0
20150317_2000,0
20150317_2100,0
20150317_2200,0
20150317_2300,0
20150318_0000,0.334858748
20150318_0100,0
20150318_0200,0
20150318_0300,0
20150318_0400,0
20150318_0500,0
20150318_0600,0
20150318_0700,0
20150318_0800,0
20150318_0900,0
20150318_1000,0
20150318_1100,0
20150318_1200,0.797251247
20150318_1300,0
20150318_1400,0
20150318_1500,0
20150318_1600,0
20150318_1700,0
20150318_1800,0
20150318_1900,0
20150318_2000,0
20150318_2100,0
20150318_2200,0
20150318_2300,0
20150319_0000,0.248768596
20150319_0100,0
20150319_0200,0
20150319_0300,1.184150905
20150319_0400,0
20150319_0500,0
20150319_0600,0
20150319_0700,0
20150319_0800,0
20150319_0900,0
20150319_1000,0
20150319_1100,0
20150319_1200,0.293018177
20150319_1300,0
20150319_1400,0
20150319_1500,0.163812377
20150319_1600,0.255417441
20150319_1700,0
20150319_1800,0
20150319_1900,0
20150319_2000,0
20150319_2100,0.401413669
20150319_2200,0
20150319_2300,0
20150320_0000,0
20150320_0100,0
20150320_0200,0
20150320_0300,0
20150320_0400,0
20150320_0500,0
20150320_0600,0
20150320_0700,0
20150320_0800,0
20150320_0900,1.410710931
20150320_1000,0
20150320_1100,0
20150320_1200,0.93251758
20150320_1300,0
20150320_1400,0.717871465
20150320_1500,0.573398147
20150320_1600,0
20150320_1700,0
20150320_1800,0
20150320_1900,0
20150320_2000,0
20150320_2100,3.763177969
20150320_2200,0
20150320_2300,0
20150321_0000,0.5158303
20150321_0100,0.636713889
20150321_0200,0
20150321_0300,0.746338987
20150321_0400,2.861272063
20150321_0500,20.26643163
20150321_0600,0
20150321_0700,0
20150321_0800,0
20150321_0900,0
20150321_1000,0.25401674
20150321_1100,0.283743296
20150321_1200,0
20150321_1300,0
20150321_1400,1.228152903
20150321_1500,0
20150321_1600,0.013644244
20150321_1700,0
20150321_1800,7.330610281
20150321_1900,0
20150321_2000,1.287601574
20150321_2100,0
20150321_2200,0
20150321_2300,1.041540794
20150322_0000,0
20150322_0100,0
20150322_0200,0
20150322_0300,0
20150322_0400,1.216108539
20150322_0500,0
20150322_0600,0
20150322_0700,0
20150322_0800,0
20150322_0900,0
20150322_1000,0
20150322_1100,0
20150322_1200,0
20150322_1300,0
20150322_1400,0
20150322_1500,0
20150322_1600,0
20150322_1700,12.66404139
20150322_1800,0
20150322_1900,0
20150322_2000,0.246053583
20150322_2100,1.949514601
20150322_2200,0
20150322_2300,0
20150323_0000,4.777097158
20150323_0100,0
20150323_0200,0
20150323_0300,4.59450828
20150323_0400,1.09218203
20150323_0500,0
20150323_0600,0.08809381
20150323_0700,2.370564672
20150323_0800,0
20150323_0900,0
20150323_1000,0
20150323_1100,0
20150323_1200,0
20150323_1300,4.742805747
20150323_1400,2.022288589
20150323_1500,0
20150323_1600,0
20150323_1700,6.036928733
20150323_1800,4.010148649
20150323_1900,3.52667487
20150323_2000,3.880350374
20150323_2100,0
20150323_2200,0.544975955
20150323_2300,0.029223244
20150324_0000,0
20150324_0100,0
20150324_0200,0
20150324_0300,0.008459894
20150324_0400,0
20150324_0500,1.085449654
20150324_0600,2.973130351
20150324_0700,12.05745283
20150324_0800,4.819816927
20150324_0900,0.337105985
20150324_1000,0
20150324_1100,0
20150324_1200,0
20150324_1300,0
20150324_1400,0
20150324_1500,0
20150324_1600,0
20150324_1700,0
20150324_1800,1.012812587
20150324_1900,0
20150324_2000,0
20150324_2100,0
20150324_2200,0.719169497
20150324_2300,0
20150325_0000,0
20150325_0100,0
20150325_0200,0
20150325_0300,0
20150325_0400,0
20150325_0500,20.49179784
20150325_0600,12.03385863
20150325_0700,7.001582676
20150325_0800,0.252563186
20150325_0900,0
20150325_1000,16.71333711
20150325_1100,22.26995695
20150325_1200,20.53368618
20150325_1300,22.10943525
20150325_1400,14.28805313
20150325_1500,3.301400818
20150325_1600,0
20150325_1700,1.88868979
20150325_1800,2.333458587
20150325_1900,1.061043904
20150325_2000,0
20150325_2100,0
20150325_2200,0
20150325_2300,0
20150326_0000,0
20150326_0100,0
20150326_0200,0
20150326_0300,0
20150326_0400,0
20150326_0500,0
20150326_0600,0
20150326_0700,0
20150326_0800,0
20150326_0900,0
20150326_1000,0
20150326_1100,0
20150326_1200,0.278322162
20150326_1300,0
20150326_1400,0.909658454
20150326_1500,2.590889361
20150326_1600,0.585433691
20150326_1700,0
20150326_1800,0
20150326_1900,0
20150326_2000,0
20150326_2100,0
20150326_2200,0
20150326_2300,0
20150327_0000,0
20150327_0100,0
20150327_0200,0
20150327_0300,0.818050506
20150327_0400,0
20150327_0500,0
20150327_0600,0
20150327_0700,0
20150327_0800,0
20150327_0900,0.698535583
20150327_1000,0
20150327_1100,0
20150327_1200,0.370201362
20150327_1300,0
20150327_1400,1.621495626
20150327_1500,2.475686247
20150327_1600,0
20150327_1700,0
20150327_1800,0
20150327_1900,0
20150327_2000,0
20150327_2100,0
20150327_2200,0
20150327_2300,0
20150328_0000,0
20150328_0100,0
20150328_0200,0
20150328_0300,1.779471815
20150328_0400,10.50722584
20150328_0500,13.4309924
20150328_0600,6.638779427
20150328_0700,0.011619302
20150328_0800,2.151597808
20150328_0900,0
20150328_1000,1.35948098
20150328_1100,0.629293778
20150328_1200,1.338319017
20150328_1300,0
20150328_1400,2.94978529
20150328_1500,0.118898911
20150328_1600,0
20150328_1700,0
20150328_1800,0
20150328_1900,0
20150328_2000,0
20150328_2100,0.242444728
20150328_2200,0
20150328_2300,0
20150329_0000,0
20150329_0100,0
20150329_0200,0
20150329_0300,0
20150329_0400,0
20150329_0500,0
20150329_0600,0
20150329_0700,0
20150329_0800,0
20150329_0900,0
20150329_1000,0
20150329_1100,0
20150329_1200,0
20150329_1300,0
20150329_1400,1.603074946
20150329_1500,0.741102664
20150329_1600,0.141936155
20150329_1700,0.531273328
20150329_1800,0.425880271
20150329_1900,0
20150329_2000,0
20150329_2100,0
20150329_2200,0
20150329_2300,0
20150330_0000,0
20150330_0100,0
20150330_0200,0
20150330_0300,0
20150330_0400,0
20150330_0500,0
20150330_0600,0
20150330_0700,0
20150330_0800,0
20150330_0900,0
20150330_1000,0.257400221
20150330_1100,0
20150330_1200,0
20150330_1300,0
20150330_1400,0
20150330_1500,0
20150330_1600,0
20150330_1700,0
20150330_1800,0
20150330_1900,0
20150330_2000,0
20150330_2100,0.071080502
20150330_2200,0
20150330_2300,0
20150331_0000,0
20150331_0100,0
20150331_0200,2.762650033
20150331_0300,0
20150331_0400,0
20150331_0500,2.513018092
20150331_0600,0.124265459
20150331_0700,0.533156234
20150331_0800,0
20150331_0900,0
20150331_1000,0
20150331_1100,0.15785782
20150331_1200,0.128043546
20150331_1300,1.78501141
20150331_1400,1.099526505
20150331_1500,0.871586294
20150331_1600,1.674128782
20150331_1700,0
20150331_1800,3.363571644
20150331_1900,4.761444326
20150331_2000,3.958841433
20150331_2100,0.425280119
20150331_2200,0
20150331_2300,5.049523411
20150401_0000,1.943992129
20150401_0100,10.01545402
20150401_0200,0.176277567
20150401_0300,1.697676131
20150401_0400,2.818643308
20150401_0500,0.267559999
20150401_0600,0
20150401_0700,0
20150401_0800,0
20150401_0900,0
20150401_1000,0
20150401_1100,0
20150401_1200,0
20150401_1300,0
20150401_1400,2.79053743
20150401_1500,2.56807708
20150401_1600,0
20150401_1700,0.44591157
20150401_1800,3.741300771
20150401_1900,0
20150401_2000,0
20150401_2100,0.082912284
20150401_2200,0
20150401_2300,0
20150402_0000,0
20150402_0100,0.245550472
20150402_0200,0
20150402_0300,0
20150402_0400,0
20150402_0500,0
20150402_0600,0
20150402_0700,0
20150402_0800,0
20150402_0900,0
20150402_1000,0
20150402_1100,0
20150402_1200,0
20150402_1300,0
20150402_1400,0
20150402_1500,0
20150402_1600,0
20150402_1700,0.389106867
20150402_1800,2.652779357
20150402_1900,0
20150402_2000,0
20150402_2100,0
20150402_2200,0
20150402_2300,0
20150403_0000,0
20150403_0100,3.55623167
20150403_0200,0.178904589
20150403_0300,0
20150403_0400,0
20150403_0500,0
20150403_0600,0
20150403_0700,0
20150403_0800,0
20150403_0900,0
20150403_1000,0
20150403_1100,0
20150403_1200,0
20150403_1300,0
20150403_1400,0
20150403_1500,0
20150403_1600,0.295306005
20150403_1700,0
20150403_1800,3.712618088
20150403_1900,2.213692216
20150403_2000,6.101144512
20150403_2100,6.224525646
20150403_2200,0.02314788
20150403_2300,0
20150404_0000,0
20150404_0100,0
20150404_0200,0
20150404_0300,0
20150404_0400,0.087209863
20150404_0500,0.037362234
20150404_0600,0
20150404_0700,0
20150404_0800,0
20150404_0900,0
20150404_1000,0
20150404_1100,0
20150404_1200,0.088352868
20150404_1300,0
20150404_1400,0
20150404_1500,0
20150404_1600,0
20150404_1700,0
20150404_1800,0
20150404_1900,0
20150404_2000,0
20150404_2100,0.555240838
20150404_2200,0
20150404_2300,0
20150405_0000,0.122721231
20150405_0100,0
20150405_0200,0.743634088
20150405_0300,2.07506525
20150405_0400,0
20150405_0500,0
20150405_0600,0
20150405_0700,0
20150405_0800,0
20150405_0900,0
20150405_1000,0
20150405_1100,0
20150405_1200,6.094729462
20150405_1300,0
20150405_1400,1.797618513
20150405_1500,0
20150405_1600,0
20150405_1700,0
20150405_1800,0
20150405_1900,0
20150405_2000,0
20150405_2100,0.605444985
20150405_2200,0.377456171
20150405_2300,5.585164994
20150406_0000,0
20150406_0100,6.433513194
20150406_0200,0
20150406_0300,12.80866858
20150406_0400,0
20150406_0500,0
