date,hourlyPrecipRate
20141007_0100,0
20141007_0200,0
20141007_0300,0
20141007_0400,0
20141007_0500,0
20141007_0600,0
20141007_0700,0
20141007_0800,0
20141007_0900,0
20141007_1000,0.187331227
20141007_1100,0
20141007_1200,0.090644474
20141007_1300,0
20141007_1400,0
20141007_1500,0
20141007_1600,0
20141007_1700,0
20141007_1800,0.014943304
20141007_1900,0
20141007_2000,0
20141007_2100,0.011822132
20141007_2200,0
20141007_2300,0
20141008_0000,0
20141008_0100,0
20141008_0200,0
20141008_0300,0.267579768
20141008_0400,0
20141008_0500,0
20141008_0600,0
20141008_0700,0
20141008_0800,0
20141008_0900,3.99E-04
20141008_1000,1.731223107
20141008_1100,0
20141008_1200,0.075363165
20141008_1300,0.18663908
20141008_1400,0
20141008_1500,0
20141008_1600,0
20141008_1700,0
20141008_1800,0
20141008_1900,0
20141008_2000,0
20141008_2100,0
20141008_2200,0
20141008_2300,0
20141009_0000,0
20141009_0100,0
20141009_0200,0
20141009_0300,0
20141009_0400,0
20141009_0500,0
20141009_0600,0
20141009_0700,0
20141009_0800,0
20141009_0900,0.680770792
20141009_1000,0
20141009_1100,0
20141009_1200,0
20141009_1300,0
20141009_1400,0
20141009_1500,0
20141009_1600,0
20141009_1700,0
20141009_1800,0
20141009_1900,0
20141009_2000,0
20141009_2100,0
20141009_2200,0
20141009_2300,0
20141010_0000,0
20141010_0100,0
20141010_0200,0
20141010_0300,0
20141010_0400,0
20141010_0500,0
20141010_0600,0
20141010_0700,0
20141010_0800,0
20141010_0900,9.24E-04
20141010_1000,0.128269038
20141010_1100,8.34E-04
20141010_1200,0
20141010_1300,0
20141010_1400,0
20141010_1500,0
20141010_1600,0
20141010_1700,0
20141010_1800,0
20141010_1900,0
20141010_2000,0
20141010_2100,0.059050284
20141010_2200,0
20141010_2300,0
20141011_0000,0
20141011_0100,0
20141011_0200,0
20141011_0300,0
20141011_0400,0
20141011_0500,0
20141011_0600,0
20141011_0700,0
20141011_0800,0
20141011_0900,0
20141011_1000,0.109413513
20141011_1100,0.405997762
20141011_1200,0
20141011_1300,0
20141011_1400,0.081840192
20141011_1500,0
20141011_1600,0
20141011_1700,0
20141011_1800,0.054145751
20141011_1900,0.141241113
20141011_2000,2.02790942
20141011_2100,0.387715795
20141011_2200,3.49502675
20141011_2300,0.302275948
20141012_0000,0.001034175
20141012_0100,0
20141012_0200,0
20141012_0300,0
20141012_0400,0
20141012_0500,0.7716245
20141012_0600,0.019618856
20141012_0700,0.012168289
20141012_0800,0.139359458
20141012_0900,0.004824152
20141012_1000,0.313303803
20141012_1100,0.003748654
20141012_1200,0
20141012_1300,0.196644239
20141012_1400,0
20141012_1500,0
20141012_1600,0
20141012_1700,0.150907813
20141012_1800,0
20141012_1900,0
20141012_2000,0
20141012_2100,0.027408889
20141012_2200,0
20141012_2300,0.003082693
20141013_0000,0.087699587
20141013_0100,0
20141013_0200,0
20141013_0300,0
20141013_0400,0
20141013_0500,0
20141013_0600,0
20141013_0700,0
20141013_0800,0
20141013_0900,0
20141013_1000,0
20141013_1100,0
20141013_1200,0
20141013_1300,0
20141013_1400,0
20141013_1500,0
20141013_1600,0
20141013_1700,0
20141013_1800,0
20141013_1900,0
20141013_2000,0.075712967
20141013_2100,0
20141013_2200,0
20141013_2300,0
20141014_0000,0
20141014_0100,0
20141014_0200,0
20141014_0300,0
20141014_0400,0.141754603
20141014_0500,0.870606515
20141014_0600,0.105944805
20141014_0700,0.329165953
20141014_0800,1.22717369
20141014_0900,0.596677012
20141014_1000,1.663157243
20141014_1100,1.541353959
20141014_1200,0.190067059
20141014_1300,0
20141014_1400,0
20141014_1500,0
20141014_1600,0
20141014_1700,0
20141014_1800,0
20141014_1900,0
20141014_2000,0.04232288
20141014_2100,0.080417478
20141014_2200,1.093212766
20141014_2300,0.053415309
20141015_0000,0
20141015_0100,0
20141015_0200,0
20141015_0300,0
20141015_0400,0.78053872
20141015_0500,0.81277987
20141015_0600,0.736376364
20141015_0700,0
20141015_0800,0.006872017
20141015_0900,0
20141015_1000,0.088086606
20141015_1100,2.384822839
20141015_1200,0.582721927
20141015_1300,1.137849729
20141015_1400,0.273519212
20141015_1500,0.256554769
20141015_1600,0.473122323
20141015_1700,2.0780934
20141015_1800,5.849559276
20141015_1900,2.580665638
20141015_2000,0.281356039
20141015_2100,0.127777166
20141015_2200,0.058415266
20141015_2300,1.588193868
20141016_0000,0
20141016_0100,0
20141016_0200,0
20141016_0300,0.129329697
20141016_0400,0.276026278
20141016_0500,0
20141016_0600,0
20141016_0700,0
20141016_0800,0
20141016_0900,0.24643251
20141016_1000,1.465760088
20141016_1100,0.251086818
20141016_1200,1.881674408
20141016_1300,1.942878276
20141016_1400,0
20141016_1500,0.044697447
20141016_1600,0
20141016_1700,0
20141016_1800,0
20141016_1900,0
20141016_2000,0
20141016_2100,0.027853712
20141016_2200,0
20141016_2300,0
20141017_0000,0.508059488
20141017_0100,0
20141017_0200,0
20141017_0300,0.467663571
20141017_0400,0
20141017_0500,0
20141017_0600,0.202308568
20141017_0700,0.380619023
20141017_0800,0
20141017_0900,0
20141017_1000,0.54305816
20141017_1100,0.766745012
20141017_1200,3.296375425
20141017_1300,3.532193282
20141017_1400,1.763776544
20141017_1500,2.553362983
20141017_1600,1.560092084
20141017_1700,0.938061911
20141017_1800,1.673438693
20141017_1900,0.716904461
20141017_2000,1.454667872
20141017_2100,0.62748916
20141017_2200,2.384658928
20141017_2300,1.647009654
20141018_0000,1.714128758
20141018_0100,0.55272095
20141018_0200,0.388170471
20141018_0300,0.97920352
20141018_0400,0.649579905
20141018_0500,0.052102762
20141018_0600,0.010323241
20141018_0700,0
20141018_0800,0
20141018_0900,0
20141018_1000,0
20141018_1100,0
20141018_1200,4.31E-05
20141018_1300,0
20141018_1400,0
20141018_1500,0
20141018_1600,0
20141018_1700,0
20141018_1800,0
20141018_1900,0
20141018_2000,0
20141018_2100,0
20141018_2200,0
20141018_2300,0.035226454
20141019_0000,0
20141019_0100,0
20141019_0200,0.082311396
20141019_0300,0
20141019_0400,0
20141019_0500,0
20141019_0600,0.001053091
20141019_0700,0.400372328
20141019_0800,0.003959587
20141019_0900,0.003447511
20141019_1000,0.267403153
20141019_1100,0
20141019_1200,0.016796282
20141019_1300,0.03451143
20141019_1400,0.055632535
20141019_1500,0.197526202
20141019_1600,0
20141019_1700,0
20141019_1800,0
20141019_1900,0
20141019_2000,0
20141019_2100,0.091120022
20141019_2200,0
20141019_2300,0.034907193
20141020_0000,0
20141020_0100,0
20141020_0200,0.055876925
20141020_0300,0
20141020_0400,0
20141020_0500,0
20141020_0600,0
20141020_0700,0
20141020_0800,0
20141020_0900,0
20141020_1000,1.262018956
20141020_1100,1.011446191
20141020_1200,0.396084531
20141020_1300,0.962401015
20141020_1400,10.10452046
20141020_1500,0.419505837
20141020_1600,0.433153739
20141020_1700,1.191443875
20141020_1800,2.420298963
20141020_1900,0.824150335
20141020_2000,1.264761404
20141020_2100,2.494660296
20141020_2200,1.514237694
20141020_2300,0
20141021_0000,0
20141021_0100,0
20141021_0200,0
20141021_0300,0
20141021_0400,0
20141021_0500,0.034477053
20141021_0600,0.008047253
20141021_0700,4.64E-05
20141021_0800,0.002043469
20141021_0900,0
20141021_1000,0.472523129
20141021_1100,0.006082271
20141021_1200,0.024702048
20141021_1300,0.007994284
20141021_1400,0
20141021_1500,0
20141021_1600,0.001377868
20141021_1700,0.022479979
20141021_1800,0.022528838
20141021_1900,0.008848721
20141021_2000,0.004914902
20141021_2100,0
20141021_2200,0
20141021_2300,0
20141022_0000,0
20141022_0100,0
20141022_0200,0
20141022_0300,0
20141022_0400,0
20141022_0500,0
20141022_0600,0.1759925
20141022_0700,0.306542264
20141022_0800,0.93123129
20141022_0900,1.842525049
20141022_1000,1.491682669
20141022_1100,2.754384598
20141022_1200,1.039306657
20141022_1300,3.795540831
20141022_1400,2.932652611
20141022_1500,5.405823639
20141022_1600,6.122181737
20141022_1700,4.387601349
20141022_1800,6.7283359
20141022_1900,4.784458912
20141022_2000,7.097721992
20141022_2100,4.443320046
20141022_2200,5.682410874
20141022_2300,7.2305403
20141023_0000,2.670988733
20141023_0100,0.535244876
20141023_0200,4.05627649
20141023_0300,0.101340246
20141023_0400,2.146580663
20141023_0500,2.343892477
20141023_0600,0.633425898
20141023_0700,0.208837996
20141023_0800,0.207224192
20141023_0900,0.233409444
20141023_1000,0.120292754
20141023_1100,2.273906656
20141023_1200,4.027471542
20141023_1300,2.071795135
20141023_1400,0.671672889
20141023_1500,0.646979726
20141023_1600,3.639781648
20141023_1700,3.421616353
20141023_1800,0.9447846
20141023_1900,0.407250924
20141023_2000,0.241812675
20141023_2100,0.302971168
20141023_2200,1.518992624
20141023_2300,0.065056323
20141024_0000,0.025587425
20141024_0100,4.65E-04
20141024_0200,0
20141024_0300,0
20141024_0400,0
20141024_0500,0
20141024_0600,0
20141024_0700,0.022163409
20141024_0800,0
20141024_0900,0.009762641
20141024_1000,0.102724615
20141024_1100,0
20141024_1200,0
20141024_1300,0
20141024_1400,0
20141024_1500,0
20141024_1600,0
20141024_1700,0
20141024_1800,0
20141024_1900,0.426409774
20141024_2000,2.206139269
20141024_2100,4.684877087
20141024_2200,1.701747472
20141024_2300,1.30411203
20141025_0000,6.761310988
20141025_0100,6.359287107
20141025_0200,8.436317193
20141025_0300,6.021055675
20141025_0400,0
20141025_0500,0
20141025_0600,0
20141025_0700,0
20141025_0800,0.03009756
20141025_0900,0.017526556
20141025_1000,0
20141025_1100,0
20141025_1200,0
20141025_1300,0
20141025_1400,0.234580173
20141025_1500,0.330624247
20141025_1600,0.39912367
20141025_1700,0
20141025_1800,0.171717996
20141025_1900,0.15390594
20141025_2000,0
20141025_2100,0.068185319
20141025_2200,1.443506744
20141025_2300,1.480358398
20141026_0000,0.276680751
20141026_0100,1.246495076
20141026_0200,4.021068074
20141026_0300,2.994587193
20141026_0400,0.355381327
20141026_0500,0.764218155
20141026_0600,0.118520054
20141026_0700,0.07820637
20141026_0800,0.047701421
20141026_0900,0.12506872
20141026_1000,1.145131449
20141026_1100,0.470032647
20141026_1200,0.505816062
20141026_1300,0.268466166
20141026_1400,0.594825324
20141026_1500,0.133387447
20141026_1600,0.385523153
20141026_1700,1.434380909
20141026_1800,0.035076132
20141026_1900,0.538529188
20141026_2000,0.071406284
20141026_2100,0.345245509
20141026_2200,0.001216855
20141026_2300,0
20141027_0000,0
20141027_0100,0
20141027_0200,0.720506181
20141027_0300,1.26E-04
20141027_0400,4.43E-05
20141027_0500,0.961204894
20141027_0600,0
20141027_0700,0
20141027_0800,0.014090895
20141027_0900,0
20141027_1000,0
20141027_1100,0
20141027_1200,0.414333095
20141027_1300,0.347491362
20141027_1400,0.603426839
20141027_1500,0
20141027_1600,0.156443778
20141027_1700,0
20141027_1800,0
20141027_1900,0
20141027_2000,0.086152994
20141027_2100,0
20141027_2200,0
20141027_2300,0.172946291
20141028_0000,1.301211553
20141028_0100,0.312002431
20141028_0200,0.171039235
20141028_0300,0.010195365
20141028_0400,0.049190914
20141028_0500,0.096583524
20141028_0600,0.43031241
20141028_0700,0.008150522
20141028_0800,0.088998159
20141028_0900,0.795177769
20141028_1000,2.156243736
20141028_1100,0.275324304
20141028_1200,1.05611282
20141028_1300,0
20141028_1400,0.142624265
20141028_1500,0.954126794
20141028_1600,1.617778987
20141028_1700,0.524298676
20141028_1800,0.01146496
20141028_1900,0.004696631
20141028_2000,0
20141028_2100,0
20141028_2200,0
20141028_2300,0.022492852
20141029_0000,0.390705442
20141029_0100,0.03862636
20141029_0200,0
20141029_0300,0.033446006
20141029_0400,1.506839996
20141029_0500,0.096062789
20141029_0600,0.015027504
20141029_0700,0.023697539
20141029_0800,0.011786599
20141029_0900,0.019633628
20141029_1000,0.436593218
20141029_1100,0.007945988
20141029_1200,0.365460723
20141029_1300,0.31038702
20141029_1400,0.011744834
20141029_1500,0.191405009
20141029_1600,0
20141029_1700,0
20141029_1800,0
20141029_1900,0
20141029_2000,0.079319483
20141029_2100,0
20141029_2200,0
20141029_2300,0.035998075
20141030_0000,0.170766654
20141030_0100,0.104571928
20141030_0200,0
20141030_0300,0.785407269
20141030_0400,0.328058438
20141030_0500,0
20141030_0600,0
20141030_0700,0
20141030_0800,0
20141030_0900,0.109959741
20141030_1000,0.358257021
20141030_1100,0.280876395
20141030_1200,0
20141030_1300,1.882277253
20141030_1400,1.670495588
20141030_1500,1.129875213
20141030_1600,0.107969739
20141030_1700,2.503209341
20141030_1800,2.305681368
20141030_1900,3.415451164
20141030_2000,2.076564931
20141030_2100,0.240422868
20141030_2200,1.652241316
20141030_2300,0.913438491
20141031_0000,2.54827072
20141031_0100,4.611726215
20141031_0200,5.592541474
20141031_0300,3.643940504
20141031_0400,7.715405901
20141031_0500,8.277276768
20141031_0600,5.97134099
20141031_0700,6.879231629
20141031_0800,3.525261475
20141031_0900,1.827587605
20141031_1000,0.216860434
20141031_1100,0.069225998
20141031_1200,0.674497193
20141031_1300,1.361352199
20141031_1400,0.281128963
20141031_1500,0
20141031_1600,1.447322056
20141031_1700,2.628176036
20141031_1800,1.90106315
20141031_1900,0.827479353
20141031_2000,0.06129343
20141031_2100,0
20141031_2200,0.019629807
20141031_2300,0.443135273
20141101_0000,0
20141101_0100,0
20141101_0200,0
20141101_0300,0
20141101_0400,0
20141101_0500,0
20141101_0600,0
20141101_0700,0
20141101_0800,0
20141101_0900,0
20141101_1000,0
20141101_1100,0
20141101_1200,0
20141101_1300,0
20141101_1400,0
20141101_1500,0.037555186
20141101_1600,0
20141101_1700,0
20141101_1800,0
20141101_1900,0
20141101_2000,0
20141101_2100,0
20141101_2200,0
20141101_2300,0
20141102_0000,0
20141102_0100,0
20141102_0200,0
20141102_0300,0
20141102_0400,0
20141102_0500,0
20141102_0600,0
20141102_0700,0
20141102_0800,0
20141102_0900,0
20141102_1000,0
20141102_1100,0.004885644
20141102_1200,0.012217206
20141102_1300,0.213653447
20141102_1400,0
20141102_1500,0
20141102_1600,0
20141102_1700,0
20141102_1800,0
20141102_1900,0
20141102_2000,0
20141102_2100,0
20141102_2200,0.86023775
20141102_2300,0.033990692
20141103_0000,0.004944132
20141103_0100,0
20141103_0200,0
20141103_0300,0
20141103_0400,2.169736879
20141103_0500,0.256513427
20141103_0600,0.058111882
20141103_0700,0.015460805
20141103_0800,0.002490314
20141103_0900,0
20141103_1000,0
20141103_1100,0
20141103_1200,0
20141103_1300,0
20141103_1400,0.054585729
20141103_1500,0.161270146
20141103_1600,1.263530618
20141103_1700,0.731607204
20141103_1800,0.709134282
20141103_1900,0
20141103_2000,0
20141103_2100,0
20141103_2200,0
20141103_2300,0
20141104_0000,0
20141104_0100,0
20141104_0200,0.016946774
20141104_0300,1.525620636
20141104_0400,3.949933833
20141104_0500,3.094825438
20141104_0600,1.345104997
20141104_0700,1.360802108
20141104_0800,0.315784309
20141104_0900,0.092140033
20141104_1000,0.003807007
20141104_1100,1.3056542
20141104_1200,0.686467642
20141104_1300,1.164709762
20141104_1400,0.874510915
20141104_1500,0.105317962
20141104_1600,0
20141104_1700,0
20141104_1800,0
20141104_1900,0
20141104_2000,0
20141104_2100,0
20141104_2200,0
20141104_2300,0
20141105_0000,0
20141105_0100,0
20141105_0200,0.060663928
20141105_0300,0
20141105_0400,0
20141105_0500,0
20141105_0600,0.002979193
20141105_0700,0.001401872
20141105_0800,0.016198905
20141105_0900,0.002727463
20141105_1000,0
20141105_1100,0
20141105_1200,0
20141105_1300,0
20141105_1400,0
20141105_1500,0
20141105_1600,0
20141105_1700,0
20141105_1800,0
20141105_1900,0
20141105_2000,0.382943926
20141105_2100,1.696828116
20141105_2200,0.03514699
20141105_2300,0
20141106_0000,0
20141106_0100,0
20141106_0200,0.079616128
20141106_0300,0.047386481
20141106_0400,0
20141106_0500,0
20141106_0600,0
20141106_0700,0.090225053
20141106_0800,0
20141106_0900,0.46733429
20141106_1000,0
20141106_1100,0.525647811
20141106_1200,0.443796561
20141106_1300,0.139337557
20141106_1400,0
20141106_1500,0
20141106_1600,0.939986517
20141106_1700,1.870315259
20141106_1800,3.365263277
20141106_1900,0
20141106_2000,0.219661
20141106_2100,0
20141106_2200,0.100028656
20141106_2300,0.299740347
20141107_0000,0.654174659
20141107_0100,0.065670547
20141107_0200,0.022218111
20141107_0300,0.006005779
20141107_0400,9.93E-04
20141107_0500,0
20141107_0600,0
20141107_0700,0
20141107_0800,0
20141107_0900,0
20141107_1000,0
20141107_1100,0.004774201
20141107_1200,0.067271295
20141107_1300,0.015917219
20141107_1400,0
20141107_1500,0
20141107_1600,0
20141107_1700,0
20141107_1800,0
20141107_1900,0
20141107_2000,0.039018632
20141107_2100,0
20141107_2200,0
20141107_2300,0
20141108_0000,0
20141108_0100,0
20141108_0200,0
20141108_0300,0.482243019
20141108_0400,0
20141108_0500,0
20141108_0600,0
20141108_0700,0
20141108_0800,0
20141108_0900,0
20141108_1000,0
20141108_1100,0
20141108_1200,0
20141108_1300,0
20141108_1400,0
20141108_1500,0
20141108_1600,0
20141108_1700,0
20141108_1800,0
20141108_1900,0
20141108_2000,0
20141108_2100,0.015561639
20141108_2200,0
20141108_2300,0
20141109_0000,0
20141109_0100,0
20141109_0200,0
20141109_0300,0
20141109_0400,0
20141109_0500,0
20141109_0600,0
20141109_0700,0
20141109_0800,0
20141109_0900,0
20141109_1000,0
20141109_1100,0
20141109_1200,0
20141109_1300,0.726804861
20141109_1400,1.673390759
20141109_1500,0.774763659
20141109_1600,0.105137303
20141109_1700,0.031400515
20141109_1800,1.344021968
20141109_1900,0.005906579
20141109_2000,0.009345106
20141109_2100,1.232009396
20141109_2200,0.026102061
20141109_2300,0.299418051
20141110_0000,0.014085303
20141110_0100,0.082333013
20141110_0200,0.182326553
20141110_0300,0.177428047
20141110_0400,0.650054196
20141110_0500,0.090084803
20141110_0600,0.00376974
20141110_0700,0.002010272
20141110_0800,0.013555563
20141110_0900,0.001887311
20141110_1000,0
20141110_1100,0
20141110_1200,0
20141110_1300,0
20141110_1400,0
20141110_1500,0
20141110_1600,0
20141110_1700,0
20141110_1800,0
20141110_1900,0
20141110_2000,0
20141110_2100,0.162356003
20141110_2200,0
20141110_2300,0
20141111_0000,0
20141111_0100,0
20141111_0200,0
20141111_0300,0
20141111_0400,0
20141111_0500,0
20141111_0600,0
20141111_0700,0
20141111_0800,0
20141111_0900,0
20141111_1000,0
20141111_1100,0
20141111_1200,0
20141111_1300,0
20141111_1400,0.064705811
20141111_1500,0.006957507
20141111_1600,0.006544657
20141111_1700,0.005913179
20141111_1800,0.005117692
20141111_1900,0
20141111_2000,0
20141111_2100,0
20141111_2200,0
20141111_2300,0
20141112_0000,0
20141112_0100,0
20141112_0200,0
20141112_0300,0
20141112_0400,0
20141112_0500,0
20141112_0600,0
20141112_0700,0
20141112_0800,0
20141112_0900,0
20141112_1000,0
20141112_1100,0
20141112_1200,0
20141112_1300,0
20141112_1400,0
20141112_1500,0
20141112_1600,0
20141112_1700,0
20141112_1800,0
20141112_1900,0
20141112_2000,0
20141112_2100,0
20141112_2200,0
20141112_2300,0
20141113_0000,0
20141113_0100,0
20141113_0200,0
20141113_0300,0
20141113_0400,0
20141113_0500,0
20141113_0600,0
20141113_0700,0
20141113_0800,0
20141113_0900,0
20141113_1000,0
20141113_1100,0
20141113_1200,0
20141113_1300,0
20141113_1400,0
20141113_1500,0
20141113_1600,0
20141113_1700,0
20141113_1800,0
20141113_1900,0
20141113_2000,0
20141113_2100,0
20141113_2200,0
20141113_2300,0
20141114_0000,0
20141114_0100,0
20141114_0200,0
20141114_0300,0
20141114_0400,0
20141114_0500,0
20141114_0600,0
20141114_0700,0
20141114_0800,0
20141114_0900,0
20141114_1000,0
20141114_1100,0
20141114_1200,0
20141114_1300,0
20141114_1400,0
20141114_1500,0
20141114_1600,0
20141114_1700,0
20141114_1800,0
20141114_1900,0
20141114_2000,0
20141114_2100,0
20141114_2200,0
20141114_2300,0
20141115_0000,0
20141115_0100,0
20141115_0200,0
20141115_0300,0
20141115_0400,0
20141115_0500,0
20141115_0600,0
20141115_0700,0
20141115_0800,0
20141115_0900,0
20141115_1000,0
20141115_1100,0
20141115_1200,0
20141115_1300,0
20141115_1400,0
20141115_1500,0
20141115_1600,0
20141115_1700,0
20141115_1800,0
20141115_1900,0
20141115_2000,0
20141115_2100,0
20141115_2200,0.004599475
20141115_2300,3.35E-04
20141116_0000,0
20141116_0100,0
20141116_0200,0
20141116_0300,0
20141116_0400,0
20141116_0500,0
20141116_0600,0
20141116_0700,0
20141116_0800,0
20141116_0900,0
20141116_1000,0
20141116_1100,0
20141116_1200,0
20141116_1300,0
20141116_1400,0
20141116_1500,0
20141116_1600,0
20141116_1700,0
20141116_1800,0
20141116_1900,0
20141116_2000,0
20141116_2100,0
20141116_2200,0
20141116_2300,0
20141117_0000,0.096744158
20141117_0100,0
20141117_0200,0
20141117_0300,0
20141117_0400,0
20141117_0500,0
20141117_0600,0
20141117_0700,0
20141117_0800,0
20141117_0900,0
20141117_1000,0
20141117_1100,0
20141117_1200,0
20141117_1300,0
20141117_1400,0
20141117_1500,0
20141117_1600,0
20141117_1700,0
20141117_1800,0
20141117_1900,0
20141117_2000,0
20141117_2100,0
20141117_2200,0
20141117_2300,0
20141118_0000,0
20141118_0100,0
20141118_0200,0
20141118_0300,0
20141118_0400,0
20141118_0500,0
20141118_0600,0
20141118_0700,0
20141118_0800,0
20141118_0900,0
20141118_1000,0
20141118_1100,0
20141118_1200,0
20141118_1300,0
20141118_1400,0
20141118_1500,0
20141118_1600,0
20141118_1700,0
20141118_1800,0
20141118_1900,0
20141118_2000,0
20141118_2100,0
20141118_2200,0
20141118_2300,0.158988981
20141119_0000,0.074637588
20141119_0100,0.134766516
20141119_0200,0.040509824
20141119_0300,0.681715278
20141119_0400,0
20141119_0500,0
20141119_0600,0
20141119_0700,0
20141119_0800,0
20141119_0900,0.01679997
20141119_1000,1.85E-04
20141119_1100,0
20141119_1200,0
20141119_1300,0
20141119_1400,0
20141119_1500,0
20141119_1600,0
20141119_1700,0
20141119_1800,0
20141119_1900,0
20141119_2000,0
20141119_2100,0
20141119_2200,0
20141119_2300,0
20141120_0000,0
20141120_0100,0
20141120_0200,0
20141120_0300,0
20141120_0400,0
20141120_0500,0
20141120_0600,0
20141120_0700,0
20141120_0800,0.173206238
20141120_0900,0.535808308
20141120_1000,0.452760153
20141120_1100,0
20141120_1200,0
20141120_1300,0.10313728
20141120_1400,0
20141120_1500,0
20141120_1600,0
20141120_1700,0
20141120_1800,0
20141120_1900,0
20141120_2000,0
20141120_2100,0.004377688
20141120_2200,0.011682904
20141120_2300,0.259228993
20141121_0000,0
20141121_0100,0
20141121_0200,0
20141121_0300,0
20141121_0400,0
20141121_0500,0
20141121_0600,0
20141121_0700,0
20141121_0800,0
20141121_0900,0
20141121_1000,0
20141121_1100,0
20141121_1200,0.029696217
20141121_1300,0.550714724
20141121_1400,0.37635909
20141121_1500,0
20141121_1600,0
20141121_1700,0.729890722
20141121_1800,3.427848561
20141121_1900,1.790506152
20141121_2000,2.480362499
20141121_2100,3.878527996
20141121_2200,2.123356123
20141121_2300,3.414484518
20141122_0000,0.989987116
20141122_0100,1.270334845
20141122_0200,0.525415763
20141122_0300,0.055652552
20141122_0400,2.584751481
20141122_0500,2.53985472
20141122_0600,0.04830864
20141122_0700,0.011550982
20141122_0800,0.008675184
20141122_0900,0
20141122_1000,0
20141122_1100,0
20141122_1200,0.493732342
20141122_1300,0
20141122_1400,0
20141122_1500,0
20141122_1600,0.170993309
20141122_1700,0
20141122_1800,10.10189866
20141122_1900,6.379533942
20141122_2000,0.70083663
20141122_2100,0
20141122_2200,0
20141122_2300,0
20141123_0000,0
20141123_0100,0
20141123_0200,0
20141123_0300,0
20141123_0400,0
20141123_0500,0
20141123_0600,5.55E-04
20141123_0700,1.40E-04
20141123_0800,0
20141123_0900,0
20141123_1000,0.077395519
20141123_1100,0
20141123_1200,0.046337663
20141123_1300,1.928917035
20141123_1400,0
20141123_1500,1.349268966
20141123_1600,4.536325558
20141123_1700,5.052746635
20141123_1800,0.21859924
20141123_1900,0.219260759
20141123_2000,0
20141123_2100,0.063413562
20141123_2200,0
20141123_2300,0
20141124_0000,0
20141124_0100,0
20141124_0200,0
20141124_0300,0
20141124_0400,0
20141124_0500,0
20141124_0600,0
20141124_0700,0
20141124_0800,0
20141124_0900,0
20141124_1000,0
20141124_1100,0
20141124_1200,0
20141124_1300,0
20141124_1400,0
20141124_1500,0
20141124_1600,0
20141124_1700,0
20141124_1800,0
20141124_1900,0.165925925
20141124_2000,0.009695493
20141124_2100,0.023366924
20141124_2200,0
20141124_2300,0
20141125_0000,0.485562917
20141125_0100,0.392976672
20141125_0200,0
20141125_0300,0
20141125_0400,2.230955643
20141125_0500,3.056913676
20141125_0600,3.162301828
20141125_0700,3.305549403
20141125_0800,2.498869766
20141125_0900,2.085972102
20141125_1000,7.827552618
20141125_1100,4.943716495
20141125_1200,3.718032354
20141125_1300,0.964234387
20141125_1400,1.06264301
20141125_1500,0.321727584
20141125_1600,0.574021717
20141125_1700,2.435597146
20141125_1800,2.212270335
20141125_1900,1.228519527
20141125_2000,0.005776332
20141125_2100,0
20141125_2200,0
20141125_2300,0
20141126_0000,0
20141126_0100,0
20141126_0200,0
20141126_0300,0
20141126_0400,0
20141126_0500,0
20141126_0600,0.176475498
20141126_0700,0.500953937
20141126_0800,1.177223737
20141126_0900,0.257770446
20141126_1000,0
20141126_1100,0
20141126_1200,0
20141126_1300,0
20141126_1400,0.087425592
20141126_1500,0.051885511
20141126_1600,0
20141126_1700,0
20141126_1800,0
20141126_1900,0
20141126_2000,0
20141126_2100,0
20141126_2200,0
20141126_2300,0.012186191
20141127_0000,0.515760469
20141127_0100,0
20141127_0200,0
20141127_0300,0
20141127_0400,0.236731716
20141127_0500,0.684989145
20141127_0600,0.075808367
20141127_0700,0.24408215
20141127_0800,0.460790175
20141127_0900,0.205173215
20141127_1000,0.020399039
20141127_1100,0
20141127_1200,0
20141127_1300,0
20141127_1400,0.11951048
20141127_1500,0.233644258
20141127_1600,0.330803425
20141127_1700,0.574894693
20141127_1800,1.841805498
20141127_1900,0
20141127_2000,0
20141127_2100,0.088862226
20141127_2200,0.047351309
20141127_2300,0.06088641
20141128_0000,0
20141128_0100,0
20141128_0200,0
20141128_0300,0
20141128_0400,0
20141128_0500,0
20141128_0600,0
20141128_0700,0
20141128_0800,0
20141128_0900,0
20141128_1000,1.160586141
20141128_1100,1.001795552
20141128_1200,0.19858128
20141128_1300,0.002988998
20141128_1400,0
20141128_1500,0
20141128_1600,0.067526763
20141128_1700,0.85260284
20141128_1800,1.143446992
20141128_1900,1.568157081
20141128_2000,1.525195763
20141128_2100,0.125018176
20141128_2200,1.747202546
20141128_2300,7.054849467
20141129_0000,0.022277164
20141129_0100,0.413421935
20141129_0200,0
20141129_0300,0
20141129_0400,1.56686374
20141129_0500,0.045220188
20141129_0600,0.008727141
20141129_0700,0.011439312
20141129_0800,0
20141129_0900,0
20141129_1000,0
20141129_1100,0
20141129_1200,0
20141129_1300,0
20141129_1400,0
20141129_1500,0
20141129_1600,0
20141129_1700,0
20141129_1800,0
20141129_1900,0
20141129_2000,0
20141129_2100,0
20141129_2200,0
20141129_2300,0
20141130_0000,0
20141130_0100,0
20141130_0200,0
20141130_0300,0
20141130_0400,0
20141130_0500,0
20141130_0600,0
20141130_0700,0
20141130_0800,0
20141130_0900,0
20141130_1000,0
20141130_1100,0
20141130_1200,0
20141130_1300,0
20141130_1400,0
20141130_1500,0
20141130_1600,0
20141130_1700,0
20141130_1800,0
20141130_1900,0
20141130_2000,0
20141130_2100,0
20141130_2200,0
20141130_2300,0
