,mean,sd,quality
2013-04-12,-3.8062962962962965,1.822139157998398,100.0
2013-04-13,-4.418765432098765,1.2427252137098221,100.0
2013-04-14,-6.97962962962963,1.8026268640822791,100.0
2013-04-15,-5.912962962962964,1.676832910910062,100.0
2013-04-16,-7.440617283950618,1.8785881305378065,100.0
2013-04-17,-6.911604938271605,1.7301708418463504,100.0
2013-04-18,-6.238148148148148,1.2328677048969114,100.0
2013-04-19,-3.196296296296296,1.515973651192893,100.0
2013-04-20,-0.6164197530864197,1.4294739492571868,100.0
2013-04-21,-1.2635802469135804,1.650496371278937,100.0
2013-04-22,-2.723950617283951,1.7010538490979243,100.0
2013-04-23,-4.6258024691358015,1.3469891092706827,100.0
2013-04-24,-2.9828395061728394,0.5924340355007915,100.0
2013-04-25,0.7613580246913579,0.4257192534007,100.0
2013-04-26,1.7262962962962964,0.27856078530746414,100.0
2013-04-27,3.8892592592592594,0.3567484329950791,100.0
2013-04-28,0.8819753086419752,0.7730466023356651,100.0
2013-04-29,-0.6438271604938272,1.7726735231714514,100.0
2013-04-30,-3.3682716049382715,1.735736003921288,100.0
2013-05-01,-5.570123456790124,1.9048428372356343,100.0
2013-05-02,-6.0112345679012344,1.0353397784254805,100.0
2013-05-03,1.8230864197530863,0.4198590298401019,100.0
2013-05-04,2.0477777777777777,0.273221521846285,100.0
2013-05-05,4.776790123456791,0.43128536713089927,100.0
2013-05-06,6.969012345679013,0.33839549693469484,100.0
2013-05-07,7.900493827160495,0.5308316617218868,100.0
2013-05-08,5.952345679012345,0.13082690477247286,100.0
2013-05-09,6.702098765432098,0.13800105116794145,100.0
2013-05-10,6.7374074074074075,0.5333919238650361,100.0
2013-05-11,8.96493827160494,0.42440288481815874,100.0
2013-05-12,8.807037037037036,0.18308088679900777,100.0
2013-05-13,6.299506172839506,1.6025408740766707,100.0
2013-05-14,0.5639506172839506,1.9564436351530459,100.0
2013-05-15,-2.218271604938271,1.5417707272187526,100.0
2013-05-16,-0.46888888888888886,0.872828734632402,100.0
2013-05-17,0.19148148148148147,1.540349076598476,100.0
2013-05-18,1.2080246913580248,1.7723835785130475,100.0
2013-05-19,0.2803703703703704,1.6633501168157927,100.0
2013-05-20,0.509,1.7698341479902586,98.76543209876543
2013-05-21,0.8422222222222222,1.274122246882143,100.0
2013-05-22,-1.3661728395061727,1.744579869124107,100.0
2013-05-23,-3.3682716049382715,1.5051451675199445,100.0
2013-05-24,-2.614197530864198,1.3456744258897941,100.0
2013-05-25,-1.1041975308641976,1.5450751310191446,100.0
2013-05-26,-0.5802469135802469,1.7404022346203778,100.0
2013-05-27,1.059135802469136,1.351666746586288,100.0
2013-05-28,0.8762962962962964,1.7669015567119495,100.0
2013-05-29,1.1997530864197532,1.8509247521905379,100.0
2013-05-30,0.5596296296296296,1.6745637076895914,100.0
2013-05-31,-0.6423456790123457,1.735026132083418,100.0
2013-06-01,-0.03493827160493827,1.848456196030075,100.0
2013-06-02,2.726172839506173,0.6337834170701269,100.0
2013-06-03,2.415,1.6782540656470222,98.76543209876543
2013-06-04,1.8471604938271606,1.163531515009264,100.0
2013-06-05,4.109753086419753,0.3424141326984109,100.0
2013-06-06,7.541975308641975,0.30123669992667906,100.0
2013-06-07,7.532345679012344,0.38517941145957646,100.0
2013-06-08,4.684444444444444,1.2850087548339895,100.0
2013-06-09,2.6675308641975306,1.8195923519185537,100.0
2013-06-10,2.6390123456790127,1.8204625819680227,100.0
2013-06-11,0.7430864197530864,1.9977209777489626,100.0
2013-06-12,-0.22851851851851854,2.2287110126209226,100.0
2013-06-13,0.08675000000000001,1.8660129939716084,98.76543209876543
2013-06-14,0.3823456790123457,2.0412418227668043,100.0
2013-06-15,0.8338271604938271,2.0264498315411332,100.0
2013-06-16,3.995185185185185,0.6608141022842792,100.0
2013-06-17,7.050493827160494,0.3097131787419124,100.0
2013-06-18,5.4520987654320985,1.4599586604159231,100.0
2013-06-19,2.9192500000000003,1.9005873675714442,98.76543209876543
2013-06-20,1.955875,2.06827922958168,98.76543209876543
2013-06-21,1.8820987654320986,1.8320205484992402,100.0
2013-06-22,1.7065432098765434,1.779531652214865,100.0
2013-06-23,3.4331249999999995,1.217286454903339,98.76543209876543
2013-06-24,5.908148148148149,1.230311049197632,100.0
2013-06-25,4.648518518518518,1.8339057439731676,100.0
2013-06-26,4.46175,1.661403078687835,98.76543209876543
2013-06-27,4.928888888888889,1.7098296698794297,100.0
2013-06-28,5.997283950617284,1.0337806976647406,100.0
2013-06-29,9.57888888888889,0.5076416058598822,100.0
2013-06-30,10.849382716049382,1.1998482671561146,100.0
2013-07-01,12.736296296296297,0.21878896478367252,100.0
2013-07-02,15.439629629629625,0.3906739191590745,100.0
2013-07-03,12.388148148148147,1.0971851611181123,100.0
2013-07-04,7.98185185185185,1.553224155676758,100.0
2013-07-05,5.726172839506173,1.4007039015270453,100.0
2013-07-06,4.789259259259259,1.74154226030965,100.0
2013-07-07,4.148888888888888,2.0792624894418696,100.0
2013-07-08,6.401125,1.246878628131519,98.76543209876543
2013-07-09,6.463086419753086,1.3035409870572816,100.0
2013-07-10,9.60148148148148,0.25615967242674587,100.0
2013-07-11,7.398518518518518,0.943653950226341,100.0
2013-07-12,3.3098765432098762,1.5371593068279883,100.0
2013-07-13,3.1507407407407406,1.6076930504435367,100.0
2013-07-14,2.4715,1.2014833658777855,98.76543209876543
2013-07-15,6.71358024691358,0.05797216232760576,100.0
2013-07-16,7.3919753086419755,0.323061216153713,100.0
2013-07-17,11.643456790123457,0.22113435109581656,100.0
2013-07-18,8.735925925925924,1.169475072177447,100.0
2013-07-19,8.346172839506172,0.27615017608737175,100.0
2013-07-20,11.454074074074073,0.27484894841429625,100.0
2013-07-21,10.265925925925925,0.1874351739787504,100.0
2013-07-22,8.599135802469137,0.813870686182492,100.0
2013-07-23,8.466543209876544,0.8559076476084133,100.0
2013-07-24,9.877777777777778,0.4311467267647987,100.0
2013-07-25,11.058518518518518,0.15888762625760938,100.0
2013-07-26,11.75037037037037,0.31994313730897733,100.0
2013-07-27,10.694567901234567,0.28870421447701483,100.0
2013-07-28,6.219259259259259,0.6141798958321939,100.0
2013-07-29,5.404567901234568,1.2579775925893077,100.0
2013-07-30,6.003333333333333,1.4514578877804205,100.0
2013-07-31,8.413456790123458,0.7295069576327343,100.0
2013-08-01,9.627654320987654,0.7772327058303361,100.0
2013-08-02,7.235432098765433,1.568921643504477,100.0
2013-08-03,6.150987654320988,1.5240026287200685,100.0
2013-08-04,6.39716049382716,1.5699404722535673,100.0
2013-08-05,9.990370370370371,0.3088261826839024,100.0
2013-08-06,10.23246913580247,0.6220279954797002,100.0
2013-08-07,12.409629629629631,0.2890607394841284,100.0
2013-08-08,11.983086419753086,0.30433387083640817,100.0
2013-08-09,10.596543209876543,0.3449027417034662,100.0
2013-08-10,10.92679012345679,0.29089013029189303,100.0
2013-08-11,9.799506172839505,1.2979010952635874,100.0
2013-08-12,8.57679012345679,1.595701904461242,100.0
2013-08-13,7.391728395061729,1.822406918146615,100.0
2013-08-14,7.336790123456791,1.5904101885681048,100.0
2013-08-15,11.365061728395062,0.15854907329270423,100.0
2013-08-16,10.691358024691358,0.7818851467549754,100.0
2013-08-17,8.757777777777777,0.8343110930582189,100.0
2013-08-18,8.913333333333332,1.119458574490365,100.0
2013-08-19,7.043333333333333,1.5813372505572618,100.0
2013-08-20,7.279506172839506,1.2770463002908,100.0
2013-08-21,6.386543209876544,1.2637277797194173,100.0
2013-08-22,9.653333333333332,0.2708505122756832,100.0
2013-08-23,11.82320987654321,0.3825141407859775,100.0
2013-08-24,8.644814814814815,1.3506582757225374,100.0
2013-08-25,6.839629629629631,1.5640535831969156,100.0
2013-08-26,5.743086419753087,1.0822310774221333,100.0
2013-08-27,6.240246913580247,1.2576495689466145,100.0
2013-08-28,7.418024691358025,1.4017430397125987,100.0
2013-08-29,9.205679012345678,1.3332572316244948,100.0
2013-08-30,9.366790123456791,1.7419126177570545,100.0
2013-08-31,7.8267901234567905,1.6841123976448944,100.0
2013-09-01,8.511234567901234,0.9378930945422956,100.0
2013-09-02,10.459999999999999,0.428261018538928,100.0
2013-09-03,9.26432098765432,1.0759750674058448,100.0
2013-09-04,9.030370370370369,1.2393652048976973,100.0
2013-09-05,8.325432098765434,0.8988618489271808,100.0
2013-09-06,7.5206172839506165,1.5124337553088172,100.0
2013-09-07,6.465432098765431,1.7744541762065287,100.0
2013-09-08,5.999012345679012,1.3637783956148002,100.0
2013-09-09,7.675185185185186,0.8857343155697298,100.0
2013-09-10,9.729876543209876,0.5641021490544964,100.0
2013-09-11,11.291358024691359,0.09384499302599668,100.0
2013-09-12,14.09320987654321,0.28065471295033434,100.0
2013-09-13,15.082222222222223,0.4149728906808251,100.0
2013-09-14,13.76135802469136,0.15322167834888564,100.0
2013-09-15,14.400617283950618,0.3292504581584221,100.0
2013-09-16,11.579876543209878,0.23694141589832127,100.0
2013-09-17,6.159012345679013,1.6146691649826224,100.0
2013-09-18,4.035308641975308,1.8843487511735675,100.0
2013-09-19,3.1416049382716054,2.0328830861550573,100.0
2013-09-20,3.5604938271604936,0.34277507652456257,100.0
2013-09-21,5.519876543209877,0.12598108813588343,100.0
2013-09-22,4.595308641975309,1.5470981597976847,100.0
2013-09-23,2.54358024691358,1.9135172514521364,100.0
2013-09-24,2.00275,2.062892141470749,98.76543209876543
2013-09-25,0.16074074074074077,1.7986889515545605,100.0
2013-09-26,0.4304938271604939,1.7031690324469912,100.0
2013-09-27,-0.21790123456790123,1.5062127307002342,100.0
2013-09-28,0.49775,1.140107673129654,98.76543209876543
2013-09-29,0.7850617283950617,1.90179528568192,100.0
2013-09-30,-0.09962962962962964,2.1545065818212557,100.0
2013-10-01,-0.5672839506172839,1.798601548666129,100.0
2013-10-02,-0.8285185185185187,1.6924140385194688,100.0
2013-10-03,-1.0986419753086418,1.4914755722827142,100.0
2013-10-04,-0.6601234567901234,1.5439863129470743,100.0
2013-10-05,1.0725925925925925,0.4280472455751169,100.0
2013-10-06,2.35425,0.34688040108692775,98.76543209876543
2013-10-07,4.441728395061728,0.3254488827890518,100.0
2013-10-08,-1.1318518518518517,2.0848549776370002,100.0
2013-10-09,-1.8814814814814815,1.8021619732359735,100.0
2013-10-10,-1.2692592592592593,0.7521432339949915,100.0
2013-10-11,-2.8227160493827164,1.7937997465894007,100.0
2013-10-12,-0.5253086419753086,1.1733478665977037,100.0
2013-10-13,-0.6819753086419753,1.1977838074472023,100.0
2013-10-14,-0.9356790123456791,1.1663960929628547,100.0
2013-10-15,-0.14913580246913583,0.43002673617713644,100.0
2013-10-16,2.8791139240506327,0.49087099426301756,97.53086419753086
2013-10-17,3.445802469135802,0.4123374352321496,100.0
2013-10-18,3.8738271604938275,0.43754590588084175,100.0
2013-10-19,5.097407407407407,0.50743171407042,100.0
2013-10-20,6.910864197530864,0.45284433730274304,100.0
2013-10-21,6.130246913580247,0.43176375284593416,100.0
2013-10-22,8.601975308641975,0.5282788557028533,100.0
2013-10-23,8.701234567901237,0.5595162703533503,100.0
2013-10-24,8.778765432098764,0.6416899226184898,100.0
2013-10-25,5.479135802469136,0.4960574501276646,100.0
2013-10-26,4.857901234567901,0.3550130844397947,100.0
2013-10-27,2.537037037037037,0.39627466624944757,100.0
2013-10-28,-0.06641975308641977,1.4150629920978566,100.0
2013-10-29,-1.0425925925925927,1.0001984525305188,100.0
2013-10-30,-1.6741975308641976,0.3339156487705049,100.0
2013-10-31,-1.190617283950617,0.28416696535229224,100.0
2013-11-01,-1.7330864197530864,0.8760574210280234,100.0
2013-11-02,-0.5967901234567902,0.7881066348542148,100.0
2013-11-03,-2.158765432098765,1.3368922756864607,100.0
2013-11-04,-4.125061728395061,1.6272239577396763,100.0
2013-11-05,-6.750123456790123,2.1390678424416327,100.0
2013-11-06,-2.346913580246914,0.7320922789773647,100.0
2013-11-07,-2.8172839506172838,1.2019973090087173,100.0
2013-11-08,-1.5775308641975307,1.159242781802196,100.0
2013-11-09,-3.1998765432098764,1.4948565933118472,100.0
2013-11-10,-3.2746913580246915,0.49950997592578944,100.0
2013-11-11,-0.6332098765432098,0.11027043076561625,100.0
2013-11-12,3.847407407407408,0.456620131448937,100.0
2013-11-13,1.4525000000000001,1.1019528120568503,98.76543209876543
2013-11-14,-1.145925925925926,1.942244048631491,100.0
2013-11-15,-3.2320987654320987,1.0282104794853322,100.0
2013-11-16,-4.513209876543209,1.4702855395810825,100.0
2013-11-17,-4.680493827160493,1.8975272733445545,100.0
2013-11-18,-4.834567901234568,2.0398008783841597,100.0
2013-11-19,-0.3932098765432098,1.1960453870573786,100.0
2013-11-20,-5.297407407407407,2.198640931221932,100.0
2013-11-21,-9.682098765432098,1.8329312016885568,100.0
2013-11-22,-9.030740740740741,0.8117739491043332,100.0
2013-11-23,-3.0951851851851853,0.5126429339977074,100.0
2013-11-24,0.1997530864197531,0.6437176696903736,100.0
2013-11-25,3.3455,0.5143015418500776,98.76543209876543
2013-11-26,3.3206250000000006,0.49180459161044227,98.76543209876543
2013-11-27,-0.11148148148148147,0.4688899420735934,100.0
2013-11-28,2.503125,0.552225861309242,98.76543209876543
2013-11-29,2.4407407407407407,0.5509123745610045,100.0
2013-11-30,-0.0254320987654321,0.18022936346996882,100.0
2013-12-01,-0.5751851851851852,0.4486176298116,100.0
2013-12-02,-1.1955555555555553,1.180448008173168,100.0
2013-12-03,-8.418395061728393,2.484210869063918,100.0
2013-12-04,-11.620617283950617,2.1497054133526134,100.0
2013-12-05,-13.460864197530865,1.5903444576025536,100.0
2013-12-06,-14.238518518518514,1.3848764485605847,100.0
2013-12-07,-17.102962962962962,2.681381381137549,100.0
2013-12-08,-19.339259259259258,2.1891241272354667,100.0
2013-12-09,-16.939506172839504,0.8047824259304,100.0
2013-12-10,-12.187283950617283,0.4021722651603383,100.0
2013-12-11,-8.707037037037036,0.8541069084787403,100.0
2013-12-12,-5.668271604938272,0.3819940775832028,100.0
2013-12-13,-4.2625925925925925,0.3195613312721745,100.0
2013-12-14,-1.229753086419753,1.0595081114704148,100.0
2013-12-15,-0.6708641975308642,0.3409039363620791,100.0
2013-12-16,-0.8907407407407408,0.6624288221721972,100.0
2013-12-17,-2.5722222222222224,0.8861419186563742,100.0
2013-12-18,-0.3660493827160495,0.2738598136471728,100.0
2013-12-19,-6.916913580246914,1.5911958097413001,100.0
2013-12-20,-10.128395061728394,2.0025617698276648,100.0
2013-12-21,-8.4979012345679,1.4330166747541553,100.0
2013-12-22,-2.503456790123457,0.7870072434447907,100.0
2013-12-23,-1.7817283950617286,0.6299678367255284,100.0
2013-12-24,-2.876049382716049,0.9598003425352922,100.0
2013-12-25,-5.9138271604938275,1.763353033216289,100.0
2013-12-26,-2.07074074074074,0.37652947354017907,100.0
2013-12-27,0.3835802469135803,0.42973046390143005,100.0
2013-12-28,-0.22493827160493826,0.35344067202569557,100.0
2013-12-29,-4.2471604938271605,1.535052307388824,100.0
2013-12-30,-3.212592592592593,0.9517165777921727,100.0
2013-12-31,-0.19740740740740742,0.08820115897449674,100.0
2014-01-01,-2.381358024691358,1.2750340711981187,100.0
2014-01-02,-2.582222222222222,0.6297896474220579,100.0
2014-01-03,-0.4571604938271605,0.289314856894272,100.0
2014-01-04,-7.601111111111112,2.1456152963660564,100.0
2014-01-05,-8.478765432098765,1.4147538502474992,100.0
2014-01-06,-2.661481481481481,0.457367770812262,100.0
2014-01-07,-0.518641975308642,0.464722371654356,100.0
2014-01-08,-0.9271604938271604,0.5683402030648133,100.0
2014-01-09,-1.895432098765432,1.186380050176498,100.0
2014-01-10,-4.847407407407407,1.6834917417214867,100.0
2014-01-11,-2.530617283950617,1.5184583840848358,100.0
2014-01-12,-3.3837037037037034,1.5455722600742778,100.0
2014-01-13,-4.295679012345678,1.4814055304605191,100.0
2014-01-14,-1.004814814814815,0.7671328292921493,100.0
2014-01-15,-1.4792592592592593,0.9372896801119943,100.0
2014-01-16,-2.5606172839506174,0.38084559101758136,100.0
2014-01-17,1.6981481481481482,0.46799335227947175,100.0
2014-01-18,4.531481481481481,0.5616162192972866,100.0
2014-01-19,2.619125,0.4566753652656407,98.76543209876543
2014-01-20,1.5741975308641976,0.4982089526431928,100.0
2014-01-21,1.2034177215189872,0.5762297575863947,97.53086419753086
2014-01-22,1.5601234567901234,0.43478872405790525,100.0
2014-01-23,-1.660246913580247,0.8728029206365002,100.0
2014-01-24,-0.9025925925925924,0.3983992274646682,100.0
2014-01-25,2.54325,0.6369841422424537,98.76543209876543
2014-01-26,2.841,0.5660938777985616,98.76543209876543
2014-01-27,3.589135802469136,0.5687600494295995,100.0
2014-01-28,1.6908749999999997,0.6267218181472319,98.76543209876543
2014-01-29,1.501111111111111,0.43480742863939204,100.0
2014-01-30,-1.1002469135802468,1.2390711998394623,100.0
2014-01-31,-4.508271604938272,1.9671024313209118,100.0
2014-02-01,-4.581604938271605,1.6867220108765133,100.0
2014-02-02,-7.197777777777778,2.2557260471963345,100.0
2014-02-03,-7.866172839506174,1.124512747705906,100.0
2014-02-04,-11.120987654320986,2.2762082532900365,100.0
2014-02-05,-15.246419753086418,2.540773164138219,100.0
2014-02-06,-20.94185185185185,3.023766736667658,100.0
2014-02-07,-20.918518518518518,2.847220184281113,100.0
2014-02-08,-17.664074074074072,1.9146656220981366,100.0
2014-02-09,-10.958024691358025,1.2085729392066977,100.0
2014-02-10,-8.799876543209876,1.2542552509628577,100.0
2014-02-11,-5.129876543209877,0.7703659744354635,100.0
2014-02-12,-2.977654320987654,1.3510165354326147,100.0
2014-02-13,-1.4872839506172841,1.1645814831364085,100.0
2014-02-14,-3.8966666666666665,1.8482255003110417,100.0
2014-02-15,-4.262592592592593,1.7670927945199835,100.0
2014-02-16,-6.0754320987654316,2.0408705552917334,100.0
2014-02-17,-6.295802469135802,1.8615422800715076,100.0
2014-02-18,-4.939629629629629,1.110394574514443,100.0
2014-02-19,-5.649876543209877,1.8994640650899142,100.0
2014-02-20,-7.075802469135803,2.047347591517822,100.0
2014-02-21,-5.182222222222222,1.5957756734578956,100.0
2014-02-22,-6.068888888888889,2.119293514358028,100.0
2014-02-23,-7.762098765432099,1.9957997870837287,100.0
2014-02-24,-5.855802469135803,1.7494598196282838,100.0
2014-02-25,-1.5674074074074074,0.8745610009853197,100.0
2014-02-26,-1.7841975308641977,1.110274587880776,100.0
2014-02-27,-1.2630864197530862,0.7588093337184721,100.0
2014-02-28,0.47358024691358025,0.4239673001599749,100.0
2014-03-01,-1.4812345679012346,0.46837854006148005,100.0
2014-03-02,-4.690493827160494,1.4416820915466835,100.0
2014-03-03,-1.8998765432098768,0.7503057607188561,100.0
2014-03-04,-0.5406172839506174,1.0029435997091416,100.0
2014-03-05,-0.6987654320987655,1.0110185244544847,100.0
2014-03-06,1.148,0.595872724495314,98.76543209876543
2014-03-07,-0.599753086419753,1.379639423281172,100.0
2014-03-08,-1.9025925925925928,1.8312883291400195,100.0
2014-03-09,-0.9259259259259259,1.257368062440129,100.0
2014-03-10,0.35740740740740745,1.335909594412902,100.0
2014-03-11,-2.548024691358025,1.621759399350815,100.0
2014-03-12,-5.900617283950618,2.173821143562076,100.0
2014-03-13,-1.4944444444444445,0.32234686286669517,100.0
2014-03-14,-1.3553086419753086,0.24064541560017866,100.0
2014-03-15,-2.3701234567901235,1.4492122807124914,100.0
2014-03-16,-3.628518518518519,1.4240243248546627,100.0
2014-03-17,-2.3414814814814817,1.6236495243055926,100.0
2014-03-18,-5.885061728395062,2.060824545817032,100.0
2014-03-19,-6.498641975308642,1.5454697935307729,100.0
2014-03-20,-5.120123456790123,1.4837515744112626,100.0
2014-03-21,-7.193209876543211,2.237188429234613,100.0
2014-03-22,-8.078641975308642,2.1557114562751782,100.0
2014-03-23,-6.037283950617284,0.9561210858799201,100.0
2014-03-24,-3.673827160493827,1.192623754481306,100.0
2014-03-25,-1.2218518518518517,0.324950423569162,100.0
2014-03-26,-2.568148148148148,1.3277557297100162,100.0
2014-03-27,-3.2197530864197526,1.602899696884245,100.0
2014-03-28,-3.0017283950617286,1.7019568077094795,100.0
2014-03-29,-2.033333333333333,1.6110648652366546,100.0
2014-03-30,-1.8439506172839508,1.489294865878099,100.0
2014-03-31,-4.253950617283951,1.6932665760390075,100.0
2014-04-01,-4.968641975308642,1.2928647967657134,100.0
2014-04-02,-1.8299999999999998,1.43031814642757,100.0
2014-04-03,-2.899753086419753,1.7530901112811073,100.0
2014-04-04,-3.0922222222222224,1.55529418439085,100.0
2014-04-05,-2.973827160493827,1.715402699004839,100.0
2014-04-06,-1.7537037037037035,1.5450764094733669,100.0
2014-04-07,-0.7101249999999999,1.6578760957122753,98.76543209876543
2014-04-08,1.0139506172839508,0.8588723406484017,100.0
2014-04-09,0.5470370370370371,1.1502558894050972,100.0
2014-04-10,-3.0425925925925923,1.6613035377210403,100.0
2014-04-11,-3.6596296296296296,1.1423314366291033,100.0
2014-04-12,-1.4237037037037037,0.5536073618649875,100.0
2014-04-13,-1.5128395061728395,1.4332927427499775,100.0
2014-04-14,-0.019506172839506175,0.3129812343997955,100.0
2014-04-15,-0.42345679012345677,0.35037180428020737,100.0
2014-04-16,-3.7318518518518524,1.4758456144792984,100.0
2014-04-17,-0.7443209876543211,1.6039497640758615,100.0
2014-04-18,-1.8288888888888888,1.3504240074880185,100.0
2014-04-19,-4.868271604938271,1.8273729710457691,100.0
2014-04-20,-2.6225925925925924,1.6796218158991756,100.0
2014-04-21,-4.127654320987655,1.9503860333309264,100.0
2014-04-22,-0.4249382716049382,0.7983359622627402,100.0
2014-04-23,-4.2700000000000005,1.8596841129611235,100.0
2014-04-24,-2.427530864197531,1.3924030763972384,100.0
2014-04-25,-3.602592592592592,1.9603531427894427,100.0
2014-04-26,-2.610493827160494,1.5659580942944866,100.0
2014-04-27,-3.4972839506172844,1.891338158781818,100.0
2014-04-28,-3.556666666666667,1.7698714642594813,100.0
2014-04-29,-4.445555555555554,2.2830265000652097,100.0
