,mean,sd,quality
2013-05-08,280.55753086419753,402.787290745782,100.0
2013-05-09,276.73716049382716,401.7032274398432,100.0
2013-05-10,272.98,400.7905408408487,100.0
2013-05-11,268.43555555555554,399.4657616492307,100.0
2013-05-12,263.99987654320984,398.29346114232726,100.0
2013-05-13,260.5177777777778,397.75833582088507,100.0
2013-05-14,258.84395061728395,397.7616598092349,100.0
2013-05-15,257.9703703703704,397.84255006046186,100.0
2013-05-16,256.52753086419756,397.5849007304317,100.0
2013-05-17,255.04802469135802,397.4162460708538,100.0
2013-05-18,253.36024691358026,397.1996679976436,100.0
2013-05-19,251.91753086419752,397.04247110205625,100.0
2013-05-20,250.45197530864198,396.8724750767549,100.0
2013-05-21,248.857037037037,396.5242972266783,100.0
2013-05-22,248.21148148148146,397.8335874367293,100.0
2013-05-23,249.0935802469136,402.780298274719,100.0
2013-05-24,248.78703703703704,404.3348228369789,100.0
2013-05-25,247.77777777777777,404.24218769816696,100.0
2013-05-26,246.6627160493827,404.15425663665957,100.0
2013-05-27,245.07444444444442,403.7911841812547,100.0
2013-05-28,243.59469135802468,403.5679615073725,100.0
2013-05-29,242.06320987654325,403.32951426168637,100.0
2013-05-30,240.68543209876543,403.1015116972689,100.0
2013-05-31,239.61592592592592,403.01644083330456,100.0
2013-06-01,238.41296296296292,402.9017849564719,100.0
2013-06-02,236.33666666666662,402.1859590164729,100.0
2013-06-03,234.4956790123457,401.7800815494039,100.0
2013-06-04,232.72197530864202,401.29717100117887,100.0
2013-06-05,230.25765432098765,400.3747197603503,100.0
2013-06-06,226.92987654320987,399.0967256521087,100.0
2013-06-07,223.32174999999998,400.35239584669637,98.76543209876543
2013-06-08,221.23209876543208,397.13106165256096,100.0
2013-06-09,219.39740740740743,396.76570081969595,100.0
2013-06-10,217.60691358024692,396.3930092302397,100.0
2013-06-11,216.3169135802469,396.24812360326064,100.0
2013-06-12,215.51061728395064,397.12186057728456,100.0
2013-06-13,214.3766666666667,396.996331966682,100.0
2013-06-14,213.23876543209877,396.8766510182437,100.0
2013-06-15,211.99592592592592,396.70569236455935,100.0
2013-06-16,209.8354320987654,395.8325682502937,100.0
2013-06-17,206.97296296296292,394.5302652536446,100.0
2013-06-18,204.7787654320988,393.65927167216176,100.0
2013-06-19,203.24432098765433,393.15730982946974,100.0
2013-06-20,201.96234567901234,392.79664661015,100.0
2013-06-21,200.67345679012348,392.3828353666878,100.0
2013-06-22,199.44012345679013,391.96655863572664,100.0
2013-06-23,197.77654320987654,391.2080965552748,100.0
2013-06-24,195.67086419753088,390.1527945119628,100.0
2013-06-25,193.92222222222222,389.4096302449389,100.0
2013-06-26,192.18444444444444,388.65021933931797,100.0
2013-06-27,190.36246913580248,387.85709627558333,100.0
2013-06-28,188.22543209876542,386.78470588962466,100.0
2013-06-29,185.3179012345679,385.1739347999682,100.0
2013-06-30,182.3253086419753,383.60338402471893,100.0
2013-07-01,178.84432098765433,381.53575002527054,100.0
2013-07-02,174.9030864197531,379.03337087465655,100.0
2013-07-03,172.0274074074074,377.1532532531629,100.0
2013-07-04,170.05074074074074,375.8810879512887,100.0
2013-07-05,168.44790123456792,374.83221999888184,100.0
2013-07-06,167.0849382716049,373.97592436587234,100.0
2013-07-07,165.88543209876545,373.28708246820366,100.0
2013-07-08,164.2281481481481,372.1302469334867,100.0
2013-07-09,162.61864197530866,370.944606709523,100.0
2013-07-10,160.39382716049386,369.113807278893,100.0
2013-07-11,158.59716049382715,367.74672454093513,100.0
2013-07-12,157.49703703703702,367.03461541605463,100.0
2013-07-13,156.5203703703704,366.3172564575836,100.0
2013-07-14,155.6045679012346,365.561119438492,100.0
2013-07-15,153.98987654320987,363.97274754263486,100.0
2013-07-16,152.37123456790124,362.3599881312185,100.0
2013-07-17,150.17913580246912,360.1454143752129,100.0
2013-07-18,148.5253086419753,358.6175900317998,100.0
2013-07-19,146.77604938271605,356.89807352617845,100.0
2013-07-20,144.5762962962963,354.7031200999098,100.0
2013-07-21,142.53086419753086,352.68357036867167,100.0
2013-07-22,140.83827160493826,351.12817435656643,100.0
2013-07-23,139.1674074074074,349.6150086515801,100.0
2013-07-24,137.25753086419755,347.84321431332694,100.0
2013-07-25,135.13592592592593,345.83563033534364,100.0
2013-07-26,132.89012345679012,343.7032921521622,100.0
2013-07-27,130.78716049382717,341.72756370109573,100.0
2013-07-28,129.42345679012348,340.4674932910647,100.0
2013-07-29,128.25296296296295,339.46473197684486,100.0
2013-07-30,127.04160493827162,338.45229918873645,100.0
2013-07-31,125.4320987654321,336.99230050817204,100.0
2013-08-01,123.68432098765433,335.42173988852556,100.0
2013-08-02,122.40753086419754,334.31000755111586,100.0
2013-08-03,121.24802469135803,333.31878614330964,100.0
2013-08-04,120.06654320987654,332.3202901801231,100.0
2013-08-05,118.318024691358,330.6022550717847,100.0
2013-08-06,116.6393827160494,328.93356541004476,100.0
2013-08-07,114.60296296296296,326.83302017408084,100.0
2013-08-08,112.61617283950618,324.8094622219613,100.0
2013-08-09,110.96827160493828,323.046620419523,100.0
2013-08-10,109.3388888888889,321.2303651781693,100.0
2013-08-11,107.96395061728396,319.80589395240594,100.0
2013-08-12,106.75123456790122,318.6020740217439,100.0
2013-08-13,105.68814814814812,317.5931638594852,100.0
2013-08-14,104.59851851851852,316.5438900575681,100.0
2013-08-15,102.86493827160493,314.6482108288694,100.0
2013-08-16,101.33086419753086,313.07145411709735,100.0
2013-08-17,99.99135802469137,311.7205579351204,100.0
2013-08-18,98.68716049382716,310.4332007342102,100.0
2013-08-19,97.68530864197531,309.4463678454087,100.0
2013-08-20,96.62024691358025,308.37237936452465,100.0
2013-08-21,95.63740740740741,307.39716622708875,100.0
2013-08-22,94.14049382716051,305.7308192998427,100.0
2013-08-23,92.42950617283951,303.84574509075014,100.0
2013-08-24,91.24777777777777,302.69705703888167,100.0
2013-08-25,90.26395061728395,301.79259309449185,100.0
2013-08-26,89.31654320987654,300.8915771592837,100.0
2013-08-27,88.34469135802469,299.98643676459113,100.0
2013-08-28,87.35074074074073,298.9896120134351,100.0
2013-08-29,86.25888888888889,297.7909581568924,100.0
2013-08-30,85.2595061728395,296.6673698559601,100.0
2013-08-31,84.43246913580246,295.677669128609,100.0
2013-09-01,83.61185185185184,294.4001409778497,100.0
2013-09-02,82.63283950617283,292.80961316713353,100.0
2013-09-03,81.80037037037037,291.5083142015183,100.0
2013-09-04,80.99938271604938,290.2754067405025,100.0
2013-09-05,80.20617283950618,289.0443818670754,100.0
2013-09-06,79.52543209876544,288.0373958275618,100.0
2013-09-07,78.94148148148149,287.2085616764893,100.0
2013-09-08,78.34172839506174,286.3349930535479,100.0
2013-09-09,77.5841975308642,285.1822753252041,100.0
2013-09-10,76.66419753086419,283.76087002467494,100.0
2013-09-11,75.58333333333333,282.06242693329443,100.0
2013-09-12,74.31728395061728,280.08711258290856,100.0
2013-09-13,72.96666666666665,277.9886134538607,100.0
2013-09-14,71.80913580246913,276.07905211731264,100.0
2013-09-15,70.6158024691358,274.0700928634142,100.0
2013-09-16,69.62345679012346,272.42852157107416,100.0
2013-09-17,69.09666666666666,271.65776758174985,100.0
2013-09-18,68.71827160493828,271.14460592454225,100.0
2013-09-19,68.40395061728397,270.7457124345602,100.0
2013-09-20,67.89160493827161,269.93329648941415,100.0
2013-09-21,67.28753086419754,268.8808321753843,100.0
2013-09-22,66.88543209876542,268.23927693875004,100.0
2013-09-23,66.6274074074074,267.8767083976217,100.0
2013-09-24,66.40851851851852,267.59399779848906,100.0
2013-09-25,66.26160493827162,267.4242167486744,100.0
2013-09-26,66.09086419753088,267.2095855325812,100.0
2013-09-27,65.93481481481481,267.0110442337128,100.0
2013-09-28,65.70604938271605,266.663330225019,100.0
2013-09-29,65.53506172839506,266.46155668840606,100.0
2013-09-30,65.43604938271605,266.40124669696564,100.0
2013-10-01,65.32765432098765,266.3030504156477,100.0
2013-10-02,65.2220987654321,266.20543036213616,100.0
2013-10-03,65.11111111111111,266.09087093509993,100.0
2013-10-04,64.98222222222223,265.94425070867766,100.0
2013-10-05,64.65283950617284,265.37918992563533,100.0
2013-10-06,64.24913580246914,264.69283141123,100.0
2013-10-07,63.73641975308642,263.81741301660054,100.0
2013-10-08,64.07802469135802,266.00980558251865,100.0
2013-10-09,64.31543209876543,267.5675713723983,100.0
2013-10-10,64.1420987654321,267.3069674630463,100.0
2013-10-11,64.3174074074074,268.0998831302326,100.0
2013-10-12,64.14876543209876,267.875548312004,100.0
2013-10-13,63.9883950617284,267.6671338222942,100.0
2013-10-14,63.83703703703704,267.46702012325017,100.0
2013-10-15,63.57370370370369,267.03855267285115,100.0
2013-10-16,63.078024691358024,266.16838614596844,100.0
2013-10-17,62.55135802469135,265.25249009553653,100.0
2013-10-18,62.05555555555556,264.2890948090746,100.0
2013-10-19,61.504320987654324,263.224082403844,100.0
2013-10-20,60.88592592592593,262.00222125383675,100.0
2013-10-21,60.3483950617284,260.83554230806425,100.0
2013-10-22,59.70716049382716,259.45261688906976,100.0
2013-10-23,59.059999999999995,258.06464657135814,100.0
2013-10-24,58.48222222222223,256.6713368200665,100.0
2013-10-25,58.02987654320988,255.5583684967772,100.0
2013-10-26,57.60938271604938,254.52629389390046,100.0
2013-10-27,57.269629629629634,253.69286406718484,100.0
2013-10-28,57.15913580246913,253.4753671029866,100.0
2013-10-29,57.05160493827161,253.2528224001502,100.0
2013-10-30,56.913950617283945,252.93410078357863,100.0
2013-10-31,56.757901234567896,252.57098800988626,100.0
2013-11-01,56.661975308641985,252.36606525254015,100.0
2013-11-02,56.52222222222221,252.05770853616045,100.0
2013-11-03,56.480493827160494,252.00496240600717,100.0
2013-11-04,58.64962962962963,255.96909902586114,100.0
2013-11-05,69.34716049382716,259.0420018994727,100.0
2013-11-06,68.48925925925926,259.04028121982196,100.0
2013-11-07,67.82629629629629,259.1484590029644,100.0
2013-11-08,66.83,259.19605128647316,100.0
2013-11-09,67.10493827160494,262.6645135820761,100.0
2013-11-10,66.45950617283953,262.6526880354608,100.0
2013-11-11,65.05172839506173,262.4538649448229,100.0
2013-11-12,62.428888888888885,262.0370752679857,100.0
2013-11-13,61.125802469135806,261.8597964076588,100.0
2013-11-14,61.050370370370366,262.8997530164513,100.0
2013-11-15,60.916172839506174,262.89809116161297,100.0
2013-11-16,65.08543209876544,268.9756896033979,100.0
2013-11-17,69.13753086419753,272.69421623189436,100.0
2013-11-18,73.36197530864197,276.8127379358641,100.0
2013-11-19,72.97518518518518,276.5867765508283,100.0
2013-11-20,76.74925925925926,279.4408521976421,100.0
2013-11-21,76.74925925925926,279.4408521976421,100.0
2013-11-22,76.74925925925926,279.4408521976421,100.0
2013-11-23,76.32012345679013,279.11120137632344,100.0
2013-11-24,75.48345679012345,278.5123172103907,100.0
2013-11-25,74.25333333333333,277.66756105548234,100.0
2013-11-26,73.04419753086418,276.8419977481027,100.0
2013-11-27,72.39283950617283,276.2441286581245,100.0
2013-11-28,71.49493827160494,275.4373470915095,100.0
2013-11-29,70.60407407407408,274.64374118472904,100.0
2013-11-30,69.99814814814815,274.1416080427738,100.0
2013-12-01,69.5274074074074,273.7970594472198,100.0
2013-12-02,69.22246913580247,273.6578285721554,100.0
2013-12-03,75.31962962962962,273.8002762756296,100.0
2013-12-04,75.31962962962962,273.8002762756296,100.0
2013-12-05,75.31962962962962,273.8002762756296,100.0
2013-12-06,75.31962962962962,273.8002762756296,100.0
2013-12-07,75.31962962962962,273.8002762756296,100.0
2013-12-08,75.31962962962962,273.8002762756296,100.0
2013-12-09,75.31962962962962,273.8002762756296,100.0
2013-12-10,75.31962962962962,273.8002762756296,100.0
2013-12-11,92.33925925925925,275.06701823272897,100.0
2013-12-12,93.98913580246915,277.7817332556154,100.0
2013-12-13,93.2593827160494,277.70578063548516,100.0
2013-12-14,91.25592592592592,277.9763318916638,100.0
2013-12-15,89.01753086419752,278.06333191617904,100.0
2013-12-16,86.87123456790124,278.22922792808237,100.0
2013-12-17,85.43654320987655,278.45496963674617,100.0
2013-12-18,83.11481481481484,278.37885491767827,100.0
2013-12-19,83.04901234567902,278.39783571179635,100.0
2013-12-20,83.04901234567902,278.39783571179635,100.0
2013-12-21,137.92814814814815,282.7357872825401,100.0
2013-12-22,136.5125925925926,282.91648326307256,100.0
2013-12-23,134.79765432098768,283.0592290372794,100.0
2013-12-24,133.994,285.04250382412994,98.76543209876543
2013-12-25,133.72224999999997,285.12254360775194,98.76543209876543
2013-12-26,131.65407407407406,283.2548627286819,100.0
2013-12-27,129.03246913580247,283.11990301165184,100.0
2013-12-28,126.66061728395061,283.01372137824734,100.0
2013-12-29,125.91728395061727,283.217375199741,100.0
2013-12-30,124.7948148148148,283.4406418287218,100.0
2013-12-31,122.4211111111111,283.42254886917516,100.0
2014-01-01,120.9635802469136,283.7302583146035,100.0
2014-01-02,72.02888888888889,191.36156918906158,100.0
2014-01-03,69.94567901234568,191.3513766539078,100.0
2014-01-04,69.88259259259257,191.37382368533176,100.0
2014-01-05,69.88135802469135,191.37427745620025,100.0
2014-01-06,68.62012345679011,191.21311637472618,100.0
2014-01-07,66.60148148148149,191.0104257829341,100.0
2014-01-08,64.97827160493827,190.99161687617416,100.0
2014-01-09,63.888518518518524,191.1025179459386,100.0
2014-01-10,73.06,201.91465137527786,100.0
2014-01-11,73.46086419753087,208.78652099212204,100.0
2014-01-12,76.61395061728396,221.2499637326468,100.0
2014-01-13,84.05938271604937,236.0751856525039,100.0
2014-01-14,83.786125,237.36142797933542,98.76543209876543
2014-01-15,81.73913580246912,236.01578562777073,100.0
2014-01-16,81.01098765432099,235.87681464381433,100.0
2014-01-17,79.52123456790123,235.15212101628336,100.0
2014-01-18,77.95753086419752,234.0528564156549,100.0
2014-01-19,76.70061728395062,233.16304233489535,100.0
2014-01-20,75.58925925925925,232.37718523866414,100.0
2014-01-21,74.55197530864197,231.61524022298144,100.0
2014-01-22,73.5625925925926,230.81430561588778,100.0
2014-01-23,73.15629629629629,230.60611817254792,100.0
2014-01-24,72.60197530864198,230.19341017620243,100.0
2014-01-25,71.64938271604937,229.23047491741622,100.0
2014-01-26,70.71382716049382,228.23990175672563,100.0
2014-01-27,69.7141975308642,227.19732513205454,100.0
2014-01-28,68.89641975308643,226.3611049203719,100.0
2014-01-29,68.13271604938272,225.62957662955202,100.0
2014-01-30,67.82382716049382,225.4383939991583,100.0
2014-01-31,74.37493827160495,233.4529971649724,100.0
2014-02-01,76.7125925925926,236.6348025216165,100.0
2014-02-02,78.57283950617284,237.03139385023755,100.0
2014-02-03,80.97024691358025,237.3137500018452,100.0
2014-02-04,80.97024691358025,237.3137500018452,100.0
2014-02-05,80.97024691358025,237.3137500018452,100.0
2014-02-06,80.97024691358025,237.3137500018452,100.0
2014-02-07,86.30753086419753,237.66612739582214,100.0
2014-02-08,92.51493827160493,238.2127375956387,100.0
2014-02-09,103.23728395061728,239.23212266547915,100.0
2014-02-10,112.2016049382716,241.4595978184383,100.0
2014-02-11,116.74962962962964,252.94223197918353,100.0
2014-02-12,116.68950617283951,259.9362887512113,100.0
2014-02-13,114.7943209876543,260.2958857047988,100.0
2014-02-14,117.71111111111111,268.66358646549037,100.0
2014-02-15,122.34604938271603,278.2454895082713,100.0
2014-02-16,141.58283950617283,289.08047404760225,100.0
2014-02-17,169.68481481481484,302.85025068551255,100.0
2014-02-18,177.69456790123456,318.77600791170505,100.0
2014-02-19,191.1988888888889,332.81739920713284,100.0
2014-02-20,216.93728395061726,341.02865350660915,100.0
2014-02-21,226.1075308641975,353.60878399910706,100.0
2014-02-22,225.8144444444445,353.78073912029186,100.0
2014-02-23,237.25135802469137,357.76403094341765,100.0
2014-02-24,245.28444444444446,365.95103473005787,100.0
2014-02-25,243.5137037037037,366.1973332011186,100.0
2014-02-26,243.35137500000005,368.52634612289665,98.76543209876543
2014-02-27,243.04975,367.8849229881024,98.76543209876543
2014-02-28,237.6172839506173,366.4902670229195,100.0
2014-03-01,236.03691358024687,366.4380553062208,100.0
2014-03-02,238.709012345679,372.19333736515534,100.0
2014-03-03,237.31283950617288,372.20045253611175,100.0
2014-03-04,235.48407407407407,372.2576190213498,100.0
2014-03-05,233.70950617283953,372.3338424247157,100.0
2014-03-06,231.2408641975309,372.2088853023176,100.0
2014-03-07,229.48024691358026,372.38508786931607,100.0
2014-03-08,228.6641975308642,374.1417674387083,100.0
2014-03-09,227.24790123456788,374.1417864717734,100.0
2014-03-10,225.47654320987652,374.0646216403006,100.0
2014-03-11,225.52679012345678,377.80875708427925,100.0
2014-03-12,225.457037037037,377.84263842386963,100.0
2014-03-13,224.13555555555556,377.5781138751292,100.0
2014-03-14,222.76925925925923,377.3066081179131,100.0
2014-03-15,222.3941975308642,379.92342252375084,100.0
2014-03-16,223.1854320987654,383.9922934254325,100.0
